customer_id,product_id,ncf_predictions,ncf_predictions1,ncf_predictions2
2929,4,0.002370596,0.001858801,0.002435833
4878,4,0.000530213,0.001149863,0.001160204
7444,4,0.00109911,0.001144379,0.000904888
1356,4,0.000542015,0.000580221,0.00045377
7233,4,0.000898212,0.001019061,0.000467151
2943,4,0.001691729,0.001743823,0.001312107
6000,4,0.000450432,0.000484318,0.000298709
5474,4,0.000877976,0.000934899,0.000632584
46,4,0.000769675,0.000932902,0.000566125
7387,4,0.001319826,0.001220882,0.000597537
7746,4,0.000787467,0.001191884,0.000977635
734,4,0.000723481,0.001149505,0.000689864
6785,4,0.001881331,0.002002507,0.003071696
6231,4,0.000794232,0.00127247,0.000731021
6570,4,0.001454771,0.001282334,0.001103282
4913,4,0.000514179,0.000591278,0.000339001
3072,4,0.000576019,0.001265556,0.000565708
1234,4,0.003092438,0.00212875,0.00268963
6387,4,0.000558198,0.000774771,0.000804156
3818,4,0.001675159,0.001538336,0.000710875
6610,4,0.000562251,0.000949889,0.000410557
2128,4,0.001356512,0.001402825,0.001131564
4259,4,0.002094388,0.004467666,0.00374049
4749,4,0.001671642,0.002011359,0.002164573
5669,4,0.001030862,0.001057774,0.000971139
6491,4,0.000863791,0.001147002,0.00078404
5327,4,0.001026452,0.001542807,0.000950873
3403,4,0.001589686,0.001466572,0.00128445
4832,4,0.001390189,0.002035558,0.002870172
5544,4,0.003386736,0.002076596,0.001539648
5875,4,0.002975136,0.004272819,0.005043298
3648,4,0.00158754,0.001435041,0.001898766
3693,4,0.000382334,0.000600189,0.000311196
1479,4,0.000660777,0.000811458,0.00045222
6197,4,0.001764953,0.002118439,0.001852125
5231,4,0.000522345,0.000955969,0.000662893
4822,4,0.000693768,0.000740916,0.000439346
6343,4,0.001889736,0.001666695,0.000667661
2421,4,0.000819325,0.000948787,0.000467151
5689,4,0.002494007,0.002062053,0.002320349
963,4,0.000398904,0.000606865,0.000383139
525,4,0.000738889,0.000761539,0.000650883
240,4,0.000749737,0.000977188,0.000493407
7248,4,0.004002303,0.003295898,0.00278461
4811,4,0.001155198,0.000967085,0.000730783
5102,4,0.003863126,0.003045172,0.003994793
7279,4,0.001131296,0.001801461,0.002350271
6209,4,0.001473516,0.001301587,0.000705749
2799,4,0.001574129,0.001713663,0.001697242
1489,4,0.000613928,0.000600666,0.000601649
467,4,0.001686961,0.001234144,0.000825197
2973,4,0.000713557,0.001362473,0.00110212
3684,4,0.000281841,0.000527382,0.000354499
2910,4,0.001143694,0.001119465,0.000400335
732,4,0.004317612,0.002799362,0.00240621
2110,4,0.001396954,0.001357198,0.001627177
173,4,0.001455069,0.000899345,0.000481188
7356,4,0.00081116,0.001131564,0.000537455
5520,4,0.002330959,0.001292169,0.000782907
5015,4,0.002505094,0.001578271,0.000555038
7237,4,0.003277481,0.002101719,0.002037525
4858,4,0.000907391,0.000961393,0.000920534
4201,4,0.002640605,0.001317442,0.001264066
6380,4,0.00140205,0.001277506,0.000562578
1536,4,0.002235055,0.002262175,0.003926218
2528,4,0.001401454,0.001767367,0.001403511
295,4,0.001353502,0.001286417,0.001163781
3292,4,0.000831693,0.001330316,0.000958711
4354,4,0.000805646,0.000823766,0.000449598
1641,4,0.00057894,0.000861228,0.000629932
2163,4,0.002248198,0.001516968,0.001489967
3199,4,0.000786454,0.00064227,0.000231922
937,4,0.003445655,0.002814055,0.002938062
2726,4,0.000642806,0.001420111,0.001384258
7266,4,0.000345081,0.000770837,0.000270814
1875,4,0.001309305,0.001707256,0.001080126
4944,4,0.00356853,0.003307134,0.001818836
6682,4,0.000797957,0.001055896,0.000597596
3758,4,0.001758874,0.001378089,0.001588047
3347,4,0.000656724,0.00139901,0.00074631
2956,4,0.006637603,0.004903644,0.005474418
4516,4,0.000313789,0.000498951,0.000312358
2508,4,0.00123626,0.001146972,0.000689328
4691,4,0.000839114,0.000893354,0.000833154
4062,4,0.00148645,0.000997454,0.000742316
2021,4,0.000554353,0.000686467,0.00048548
4943,4,0.001344711,0.002185702,0.002098978
2531,4,0.000896424,0.000907153,0.000848889
1754,4,0.001842022,0.001766503,0.000977069
6452,4,0.001787096,0.001570672,0.001662076
5659,4,0.000921041,0.001022309,0.000693589
2530,4,0.001018703,0.000955284,0.000509053
97,4,0.001530469,0.001680136,0.001184881
2084,4,0.000773728,0.000860512,0.000914037
2626,4,0.003201664,0.002404749,0.002191663
1560,4,0.002721131,0.001731873,0.00073725
3766,4,0.000838697,0.00087142,0.000448406
3826,4,0.000587136,0.00065729,0.00038743
1009,4,0.000923067,0.000943035,0.000763834
5080,4,0.000895917,0.00087294,0.000777632
3546,4,0.000510454,0.000674129,0.000354528
1334,4,0.001793772,0.001786739,0.0012348
2311,4,0.001207739,0.001208007,0.000848979
1258,4,0.000835478,0.000866652,0.001080543
979,4,0.002488047,0.002973557,0.005316049
1930,4,0.000407398,0.000788033,0.000476778
4136,4,0.000878453,0.000908285,0.000853032
1985,4,0.001816154,0.001596183,0.002939075
3302,4,0.00066787,0.000757307,0.000630438
5020,4,0.001173705,0.000868529,0.00075841
824,4,0.000833988,0.000832111,0.000660569
7616,4,0.003601551,0.003531724,0.002152205
5245,4,0.00216955,0.001821339,0.001820505
5915,4,0.001334727,0.001501352,0.001320213
4243,4,0.001164109,0.001559168,0.000912935
4750,4,0.000867754,0.001184732,0.000624627
4736,4,0.003221095,0.004583746,0.004425168
409,4,0.007492542,0.004767329,0.004903436
335,4,0.001351088,0.00107044,0.000675857
6778,4,0.004718542,0.004620105,0.005155474
150,4,0.001838654,0.001415968,0.001196325
1343,4,0.000748187,0.001058251,0.000856549
7499,4,0.001615435,0.001258493,0.001589805
4215,4,0.000447989,0.000826299,0.000444889
4113,4,0.001133293,0.001752108,0.0016554
334,4,0.001298875,0.001284212,0.00128895
1801,4,0.001341641,0.001171649,0.000865221
1422,4,0.001350731,0.001398653,0.000674665
7109,4,0.005651832,0.00471884,0.003561139
3236,4,0.000282258,0.000428706,0.000302464
1976,4,0.001637906,0.001773417,0.001470268
3749,4,0.000852883,0.001128882,0.000747204
6486,4,0.001739502,0.001681387,0.001048297
7347,4,0.000962526,0.001850545,0.001023918
7611,4,0.001473755,0.001164138,0.001963407
582,4,0.000497282,0.001171172,0.001024187
2380,4,0.000709593,0.001196146,0.001329988
3260,4,0.002147138,0.001609713,0.001328826
769,4,0.000589818,0.000885785,0.000478148
4013,4,0.000508368,0.000531912,0.000197023
4419,4,0.000707537,0.000766367,0.000508755
2274,4,0.000846177,0.00101164,0.000666261
3886,4,0.000961065,0.000976145,0.000827879
3781,4,0.001935273,0.001199335,0.002247453
6896,4,0.000394136,0.00044626,0.000282109
2828,4,0.000606746,0.000773817,0.00051561
4008,4,0.00048241,0.000638425,0.000413567
7753,4,0.001509219,0.001413971,0.001087755
5467,4,0.001230747,0.00146234,0.001660436
519,4,0.001319259,0.001106262,0.000789881
4819,4,0.002673984,0.001294404,0.000627607
4695,4,0.000695497,0.000620931,0.000393033
4565,4,0.001023561,0.001171559,0.001172692
5363,4,0.001362622,0.001186729,0.000528842
6284,4,0.000637144,0.00078097,0.000571162
4721,4,0.001380235,0.00150311,0.001603961
2560,4,0.000644475,0.000714302,0.000547826
3952,4,0.001234651,0.001332611,0.000910908
440,4,0.001855642,0.004837871,0.002018064
1600,4,0.001509011,0.001301289,0.001075238
126,4,0.001188964,0.001404613,0.001767457
1827,4,0.00321874,0.001775831,0.002527982
1210,4,0.000806004,0.000833809,0.000615448
1403,4,0.002364874,0.002056837,0.003849387
1579,4,0.00151071,0.001208425,0.001376271
4091,4,0.000709265,0.000881165,0.00059557
5618,4,0.000442028,0.001166493,0.000778675
4522,4,0.001037598,0.000972092,0.0007478
3477,4,0.001219034,0.000877947,0.000567377
262,4,0.000947952,0.000441492,0.0003362
7502,4,0.000607461,0.000958651,0.000522703
1398,4,0.000727266,0.000523269,0.000242472
1120,4,0.002988994,0.001518875,0.001482487
3481,4,0.002044767,0.003038764,0.00213033
2087,4,0.001829863,0.001928955,0.002300441
7726,4,0.000668764,0.001050055,0.000642866
5213,4,0.001247406,0.001186371,0.000717998
6980,4,0.00128299,0.001794487,0.002004027
1895,4,0.000451237,0.000683993,0.000421375
3054,4,0.006228954,0.003158599,0.003024072
3440,4,0.001104534,0.001886725,0.001927853
5998,4,0.000744313,0.001137108,0.000887543
7155,4,0.000626177,0.001000911,0.000522435
2080,4,0.001043916,0.000870019,0.000710219
6097,4,0.001109511,0.001365811,0.001807302
4084,4,0.002129376,0.002378345,0.002225399
6886,4,0.001328021,0.001151949,0.000798613
4582,4,0.000606865,0.001124203,0.001173616
1039,4,0.001248449,0.001617879,0.001371861
1117,4,0.000772715,0.001062155,0.000566065
2141,4,0.004318982,0.00293088,0.004132778
7442,4,0.000636816,0.000590235,0.00026688
3667,4,0.003244162,0.002447963,0.001531452
298,4,0.000850469,0.001115143,0.000829846
553,4,0.001323462,0.001479954,0.001092583
2453,4,0.001144111,0.000712395,0.000624388
3941,4,0.002131254,0.00272584,0.002370328
7360,4,0.000572383,0.000661403,0.000286102
5949,4,0.001219094,0.000974208,0.00066492
6871,4,0.001012117,0.00095284,0.000665873
6472,4,0.000956237,0.00072813,0.000495255
776,4,0.001576424,0.001133859,0.000913709
7636,4,0.000950843,0.000940383,0.000562429
704,4,0.0008277,0.00090155,0.000793666
3037,4,0.00762406,0.005083829,0.00526005
2179,4,0.002380699,0.001768172,0.001749575
138,4,0.000843108,0.001201838,0.000708938
4087,4,0.00047642,0.000638664,0.000316948
1696,4,0.001768261,0.001617193,0.001220286
1166,4,0.001437545,0.001648933,0.001387358
6874,4,0.000965923,0.00160569,0.001594544
5615,4,0.000710577,0.000768185,0.000498027
3066,4,0.00082323,0.001331806,0.001281112
6732,4,0.001524448,0.001123697,0.000839382
2428,4,0.000760943,0.001115888,0.001167357
2678,4,0.002263188,0.002492547,0.00241071
188,4,0.001187205,0.00102222,0.000729501
4454,4,0.002374381,0.002809167,0.00422743
4821,4,0.001646638,0.001821041,0.001592517
5404,4,0.000966609,0.000789583,0.00043577
7004,4,0.002448827,0.001985401,0.002069414
5884,4,0.000786573,0.000965029,0.000617802
1920,4,0.002888352,0.00251925,0.003278196
6217,4,0.001590759,0.002063841,0.001095772
2835,4,0.000647545,0.000557303,0.000442237
2523,4,0.000533611,0.000846982,0.000422776
5788,4,0.001162559,0.00148496,0.001324445
7538,4,0.000664562,0.00082317,0.000526488
1114,4,0.001303464,0.001649737,0.00126943
1952,4,0.001645178,0.001308173,0.001190096
5470,4,0.001298398,0.001721799,0.001303464
2826,4,0.000564933,0.000832528,0.000724137
3407,4,0.000750065,0.000985086,0.000816852
984,4,0.000899345,0.001478404,0.00214538
6294,4,0.001655161,0.002144843,0.001235902
3371,4,0.000462234,0.00067535,0.000314862
771,4,0.00122273,0.001145244,0.000861228
1255,4,0.002213627,0.001518667,0.002077192
4841,4,0.011041224,0.003659725,0.004351914
1256,4,0.00229004,0.001828075,0.00108248
4027,4,0.000630617,0.000727028,0.00039342
3900,4,0.000433773,0.000675678,0.000605166
470,4,0.001526773,0.001389355,0.001469553
7795,4,0.003325731,0.002907753,0.001369715
7047,4,0.004348725,0.00419119,0.004860848
7475,4,0.00093329,0.001424581,0.00139764
1921,4,0.003685862,0.002040118,0.002660632
2537,4,0.002826482,0.00237897,0.002447009
5218,4,0.000620633,0.000737876,0.000601888
1199,4,0.003424913,0.003300577,0.004536301
1590,4,0.00074181,0.001196474,0.000819027
2372,4,0.001099855,0.001040041,0.00123927
1588,4,0.000556558,0.00080207,0.000698298
2606,4,0.001372278,0.001306117,0.002470613
2115,4,0.000462472,0.000840426,0.00050205
5629,4,0.001237303,0.002285093,0.00150463
5261,4,0.000468433,0.000741094,0.000368625
6359,4,0.001246154,0.001238465,0.000676632
613,4,0.000325948,0.000513405,0.000251979
5014,4,0.002330929,0.001590401,0.001409173
4480,4,0.00039804,0.000590086,0.000289261
870,4,0.001711845,0.002134085,0.002636999
5919,4,0.00306958,0.001550704,0.002279401
4686,4,0.003053069,0.002438426,0.001486033
1514,4,0.001115143,0.000883728,0.000304282
1144,4,0.000735492,0.001119375,0.001639307
2480,4,0.000457078,0.000632077,0.000214279
1749,4,0.000559151,0.001187354,0.000851899
1870,4,0.000977188,0.000857443,0.000482738
2658,4,0.000677913,0.000480086,0.000243425
4867,4,0.001122028,0.001080245,0.00085783
2736,4,0.003584296,0.004858702,0.00514856
6376,4,0.001946271,0.002080947,0.000902712
4818,4,0.002199233,0.002092034,0.00108251
5773,4,0.000371367,0.000578254,0.000304014
208,4,0.001700342,0.001690865,0.001823336
6565,4,0.000619531,0.000946671,0.00060752
4777,4,0.001411051,0.001042724,0.000611514
3804,4,0.001994997,0.001110256,0.001015902
6157,4,0.00395301,0.002541363,0.002560705
5479,4,0.012677461,0.006604552,0.005273968
2723,4,0.002420485,0.00270927,0.002484202
6621,4,0.001127332,0.000783682,0.000511527
4423,4,0.004848599,0.003264844,0.001423568
573,4,0.000941724,0.001038164,0.000516832
7593,4,0.002581209,0.001962572,0.00195384
3519,4,0.000796944,0.001199186,0.001149684
7550,4,0.000677168,0.001029998,0.000877202
6399,4,0.000709057,0.001021057,0.000657171
2235,4,0.006032705,0.00529322,0.006637305
227,4,0.000437796,0.000667632,0.000366539
5759,4,0.001139343,0.001941949,0.001558125
2985,4,0.000873357,0.001430333,0.00088945
6029,4,0.000637293,0.001226068,0.000681698
598,4,0.001566947,0.00135529,0.000669271
5834,4,0.000316679,0.000915676,0.000617951
2061,4,0.000556022,0.001256585,0.001007557
5323,4,0.00107953,0.001060933,0.000451535
1062,4,0.002165258,0.001922399,0.001309782
3446,4,0.000578046,0.000587195,0.000570595
2446,4,0.001484096,0.001696348,0.00130111
5757,4,0.001398146,0.001324803,0.000978112
23,4,0.00105536,0.001515687,0.001411527
468,4,0.000657201,0.001055688,0.000495672
3097,4,0.000363439,0.000523895,0.000447065
6822,4,0.000240028,0.001225263,0.000851125
7300,4,0.000342459,0.000480384,0.000263929
6070,4,0.001772076,0.001959086,0.001453906
5297,4,0.000576168,0.000707388,0.000337124
4804,4,0.00145933,0.001454532,0.00097388
1179,4,0.009239078,0.004190207,0.006754577
5507,4,0.000876665,0.001076371,0.000491798
5727,4,0.001575619,0.000771523,0.000596583
7482,4,0.000524044,0.000824481,0.000627995
5425,4,0.000553161,0.000862509,0.000322938
5999,4,0.002791137,0.00177452,0.001311064
5962,4,0.005063176,0.00382188,0.00337854
4137,4,0.000787705,0.001152784,0.000724286
7223,4,0.001354694,0.001309902,0.000941098
2933,4,0.002251536,0.002289236,0.002829701
3044,4,0.001748115,0.00161615,0.002187252
7162,4,0.000896126,0.001315564,0.000735104
2974,4,0.001660526,0.00092414,0.000734299
1632,4,0.001558036,0.001546383,0.001746684
4614,4,0.000183612,0.000585318,0.000354886
1301,4,0.000941098,0.000808835,0.000506759
7682,4,0.002219945,0.002274603,0.004406452
6735,4,0.000584304,0.001167804,0.000811189
3939,4,0.000614494,0.000755996,0.000385523
1015,4,0.001145035,0.001120448,0.000827402
7430,4,0.000507265,0.000818282,0.000596166
6340,4,0.002416581,0.002049923,0.002715647
327,4,0.000762701,0.000936151,0.000932544
1331,4,0.002940476,0.002216548,0.002287298
4812,4,0.000660479,0.000611305,0.000465065
6138,4,0.001202166,0.001561493,0.000736445
7257,4,0.001141936,0.001008838,0.000573128
2670,4,0.00120008,0.00093621,0.001211345
756,4,0.001419365,0.001551569,0.001155049
3880,4,0.000866234,0.000639707,0.000479132
1483,4,0.000932395,0.001443595,0.001040369
2872,4,0.001854241,0.001721799,0.001650274
3867,4,0.000966698,0.001640111,0.001177907
2281,4,0.000446886,0.00094226,0.000690311
