,tsne1,tsne2,customer_id,cluster
434,-0.1805622,-2.1693573,434,0
435,1.6381037,3.0585656,435,1
436,-0.30587563,1.2167767,436,1
437,-1.7700093,-1.4148754,437,3
438,1.5802398,-0.65689397,438,2
439,-0.5221075,-0.743194,439,3
440,-3.6950595,-1.0986191,440,3
441,-2.4929907,0.19656962,441,3
442,1.9312799,-2.7768476,442,0
443,-0.039031018,-0.12071445,443,3
444,0.3196792,-4.211237,444,0
445,0.07456255,0.0726825,445,3
446,2.1928773,1.769607,446,2
447,1.6914965,-0.13843788,447,2
448,-3.6307888,1.0232234,448,3
449,-0.95887333,0.89662975,449,3
450,2.5949216,1.8559489,450,2
451,1.9017017,0.99853224,451,2
452,-1.5089077,0.84401715,452,3
453,1.2839849,0.110640004,453,2
454,-0.85793114,0.61701113,454,3
455,0.050218064,-0.1500948,455,3
456,-1.3641766,0.104092754,456,3
457,1.6683918,-0.36357364,457,2
458,0.9667716,1.3559407,458,2
459,1.4733913,-3.4417017,459,0
460,-0.4781249,-0.3907553,460,3
461,1.3080812,2.5874994,461,1
462,0.79931575,-0.043373458,462,2
463,-0.1845143,0.17444824,463,3
464,1.5886451,1.0038196,464,2
465,3.911318,-1.2730906,465,2
466,-0.5695153,3.0613477,466,1
467,-0.4645115,3.8123703,467,1
468,-1.189414,0.47945172,468,3
469,-2.2593555,0.2785125,469,3
470,1.3661622,3.2292185,470,1
471,-1.4637377,-1.1660014,471,3
472,-2.5868483,2.7472494,472,1
473,-1.087761,1.7874562,473,1
474,-1.5083015,-0.67190796,474,3
475,0.9932386,2.290374,475,1
476,-2.7460012,-0.16794364,476,3
477,-0.57026297,-1.9438987,477,0
478,2.6997259,0.26759997,478,2
479,-3.2427464,-0.9578694,479,3
480,0.60241514,-0.08782407,480,2
481,2.02604,1.0645206,481,2
482,-0.7174103,0.8236211,482,3
483,-2.9171348,1.6400968,483,1
484,-0.446044,1.1453867,484,1
485,-0.3962131,0.13082445,485,3
486,-0.90982383,-0.14285162,486,3
487,1.2160832,0.7698388,487,2
488,0.23814051,-3.3295388,488,0
489,2.6058722,1.2406762,489,2
490,-3.166755,-2.4663243,490,3
491,-0.85561347,3.4608827,491,1
492,-1.0021882,-2.5373268,492,0
493,2.58049,0.5357937,493,2
494,-1.5038282,-3.15476,494,0
495,0.069031395,0.58438456,495,3
496,-0.3446566,0.49819854,496,3
497,-2.1337917,-1.4112815,497,3
498,0.25862604,1.9833349,498,1
499,-2.5213256,1.3687127,499,1
500,-0.7116822,2.4979453,500,1
501,-0.36328998,-0.47897938,501,3
502,-0.17952096,0.0932971,502,3
503,-0.9726801,0.15034541,503,3
504,3.586804,-1.5360444,504,2
505,-2.183289,-1.3792988,505,3
506,-1.1397175,0.35278672,506,3
507,-0.7308972,-0.49695367,507,3
508,0.63043594,-0.28223374,508,2
509,-1.856216,-0.80282503,509,3
510,-0.7779398,1.4832032,510,1
511,2.7587967,-1.716993,511,2
512,1.3997779,0.3371824,512,2
513,-0.20937495,0.11315472,513,3
514,0.04994968,-0.34804973,514,3
515,0.7120716,-0.28781745,515,2
516,2.4667451,-0.26662084,516,2
517,0.8333035,0.7881883,517,2
518,-2.3336782,0.19454373,518,3
519,-1.9987414,2.1458592,519,1
520,-0.41735882,-0.6565907,520,3
521,-2.8035278,0.15740222,521,3
522,1.0262893,0.7549062,522,2
523,3.6793878,-0.7170977,523,2
524,-0.36831212,-0.21787204,524,3
525,-1.124354,-3.718332,525,0
526,0.924939,1.1847608,526,2
527,0.3690399,2.5968916,527,1
528,-1.4918334,-0.6478503,528,3
529,3.793101,-0.6754724,529,2
530,-0.6748745,1.3991777,530,1
531,1.2735444,1.6442503,531,2
532,0.86372477,0.4549446,532,2
533,0.013964357,-0.47466162,533,3
534,0.795271,0.28459993,534,2
535,-1.2576084,-3.5752661,535,0
536,-2.3384016,-2.1648347,536,3
537,0.441584,0.12173205,537,2
538,2.7510448,-0.59503967,538,2
539,-0.30381224,0.4008924,539,3
540,0.5174655,0.61165977,540,2
541,3.099541,-0.028945524,541,2
542,0.03076408,-3.6105225,542,0
543,-1.4147317,3.4420698,543,1
544,0.49857295,-0.073748015,544,2
545,-1.6654037,0.6349187,545,3
546,0.24721353,2.1443832,546,1
547,-1.8020579,-2.4588728,547,0
548,-0.3841251,-0.051522892,548,3
549,-0.11722806,0.46578604,549,3
550,-0.6893455,1.8852382,550,1
551,0.5468725,-0.016216353,551,2
552,1.370374,2.1664925,552,2
553,-0.43157506,1.0814705,553,1
554,1.5522883,-2.4987185,554,0
555,-1.3696867,2.1714509,555,1
556,-0.5556335,2.7256324,556,1
557,0.00048789824,-0.8925168,557,3
558,-0.3930462,-2.4252846,558,0
559,1.9163235,-3.7268775,559,0
560,0.021581987,0.6767767,560,3
561,1.4029661,1.1478373,561,2
562,-1.7105017,-2.4267037,562,0
563,-1.7837638,-3.1959167,563,0
564,1.340352,0.021988388,564,2
565,1.1679585,-2.6398876,565,0
566,0.04270292,-2.222445,566,0
567,0.6827986,-0.32855356,567,2
568,-0.30567023,2.2457235,568,1
569,0.39240074,-1.4162501,569,0
570,0.5781952,3.5970893,570,1
571,-1.3088655,0.7634421,571,3
572,-0.94945383,-0.841705,572,3
573,2.2820418,-3.0377786,573,0
574,-0.34872368,-1.9145395,574,0
575,-0.80555964,3.729258,575,1
576,-0.7969259,0.7956257,576,3
577,0.9080135,1.2848355,577,2
578,-0.09325035,0.019168055,578,3
579,-0.4880712,-1.1136742,579,3
580,-0.91655535,-3.050311,580,0
581,3.8016994,1.0078154,581,2
582,-0.20656608,-0.5701921,582,3
583,-0.5137575,-3.2745044,583,0
584,1.1854185,-2.6959746,584,0
585,0.8888645,-3.7096488,585,0
586,1.6880993,0.69519776,586,2
587,-1.5451717,-0.4429613,587,3
588,-3.0684512,-2.2290335,588,3
589,-3.1697326,-1.1648239,589,3
590,1.2853107,-1.0747772,590,2
591,-3.0563955,0.79971063,591,3
592,0.23428182,-2.0551145,592,0
593,3.858767,0.67478544,593,2
594,0.43976524,1.4684335,594,1
595,0.41614982,0.7011611,595,2
596,0.034277983,0.09527226,596,3
597,-0.4993906,-0.12890022,597,3
598,-0.6788505,-0.055495754,598,3
599,0.20889777,-0.13491663,599,3
600,-1.8836931,0.734484,600,3
601,-0.11149102,-3.66589,601,0
602,-0.9168494,-2.308848,602,0
603,0.72839665,0.6257047,603,2
604,1.9202582,0.06629995,604,2
605,0.53000945,-2.2277303,605,0
606,-0.28122652,-0.13198102,606,3
607,-0.21019568,-3.7167814,607,0
608,-0.2918192,-2.0066886,608,0
609,0.92141414,-1.7009155,609,0
610,-0.3220652,-0.12629952,610,3
611,2.4408975,1.9876355,611,2
612,3.6634338,1.7888385,612,2
613,0.49088475,0.21849264,613,2
614,0.79344165,0.76707697,614,2
615,-0.06800582,-0.10612955,615,3
616,-0.1400937,-0.5443214,616,3
617,1.329257,-0.090446815,617,2
618,1.9037218,-3.2037044,618,0
619,-0.17105749,-0.43159232,619,3
620,1.6178423,1.1767324,620,2
621,0.11963282,-0.9973842,621,3
622,0.13835748,0.112909056,622,3
623,-1.9611516,-2.5723653,623,0
624,3.729265,-1.3961402,624,2
625,1.6515335,0.79296803,625,2
626,0.6819736,-0.102943055,626,2
627,-1.9593841,-1.7165534,627,3
628,-0.372811,0.071269974,628,3
629,-2.352838,-3.1958644,629,0
630,-0.53449357,0.7907039,630,3
631,2.6834407,-2.8323145,631,0
632,1.4135246,0.3258418,632,2
633,-0.9693448,1.00813,633,1
634,1.298144,-0.9187471,634,2
635,-2.9692652,2.0681858,635,1
636,-1.0279502,-0.59648585,636,3
637,-0.34105113,0.2550739,637,3
638,3.0511546,-0.02585846,638,2
639,-0.96767795,0.74756646,639,3
640,-0.9085165,-1.1899761,640,3
641,-1.1981868,-0.3291973,641,3
642,0.043153618,-0.37797093,642,3
643,-1.6917264,0.9481453,643,3
644,-2.5706937,2.1515646,644,1
645,1.6097999,-1.8653995,645,0
646,2.724232,-3.0549552,646,0
647,-0.32288012,-0.010817904,647,3
648,0.16884233,1.1495165,648,1
649,-0.5235238,0.02516396,649,3
650,0.675492,-0.18401588,650,2
651,0.07152674,2.374545,651,1
652,0.33349952,1.8331031,652,1
653,0.71646273,-0.56868804,653,2
654,-1.6205716,-1.7861223,654,3
655,-0.47610688,-3.5138948,655,0
656,-2.003144,0.727818,656,3
657,-2.1431198,-1.1921787,657,3
658,0.10938068,0.20928583,658,3
659,0.9538136,-0.29024687,659,2
660,0.058376107,-0.028499052,660,3
661,-1.1563878,1.3476512,661,1
662,1.8142552,-3.58999,662,0
663,-0.59309286,0.13205613,663,3
664,1.2864187,1.5371889,664,2
665,-1.73986,-0.50427645,665,3
666,0.7475699,-0.72796386,666,2
667,-2.0765967,2.7363043,667,1
668,-0.5325925,-4.0746403,668,0
669,2.687761,-0.46517852,669,2
670,0.57204705,-0.9880983,670,0
671,0.24741548,-1.477961,671,0
672,-1.4476883,-3.5336487,672,0
673,-3.3668613,-2.020581,673,3
674,3.8778782,0.8264743,674,2
675,-0.8914519,-2.9114747,675,0
676,0.54873914,0.17019956,676,2
677,-1.3612221,0.41870373,677,3
678,-0.503773,-1.2448509,678,3
679,-0.35298494,-0.176341,679,3
680,1.0853573,-0.030263452,680,2
681,-1.4931159,-3.383694,681,0
682,2.390616,1.3262533,682,2
683,0.5475964,-3.559237,683,0
684,-2.9217966,0.9390707,684,3
685,0.80306464,-1.6925011,685,0
686,1.7796924,-0.054768182,686,2
687,-3.0697093,-0.74666375,687,3
688,0.44527793,0.61752754,688,2
689,0.63074934,-0.7030696,689,2
690,1.3896248,-0.25945592,690,2
691,2.3883538,3.2180743,691,2
692,2.2880106,-1.6111249,692,2
693,0.7246467,0.5446328,693,2
694,0.22297706,-0.5731722,694,3
695,1.1025218,0.48006535,695,2
696,0.83518803,-1.6338252,696,0
697,0.07401801,0.09349457,697,3
698,-0.8341615,0.85707545,698,3
699,0.3730091,0.65359885,699,2
700,-2.3470666,1.9955015,700,1
701,1.3152298,3.1523397,701,1
702,-0.75683755,-1.2125634,702,3
703,-2.320892,0.8200621,703,3
704,-1.6011809,-1.2533244,704,3
705,0.52325284,1.3364338,705,1
706,0.062144484,-0.0971416,706,3
707,-2.0909567,0.97462606,707,3
708,-0.21028018,2.300839,708,1
709,-0.791574,-2.6596258,709,0
710,-1.5241296,-0.5550177,710,3
711,0.95377105,-0.96255946,711,2
712,1.1597474,-0.28167903,712,2
713,-0.6047044,1.2072183,713,1
714,-1.9415311,-2.481849,714,0
715,0.9280938,1.1685041,715,2
716,0.12119919,-0.18997332,716,3
717,3.8033867,1.740897,717,2
718,-0.45028827,-0.35634536,718,3
719,-0.57067907,-3.85752,719,0
720,-0.4991833,0.027454888,720,3
721,-0.39608288,0.35092118,721,3
722,0.07896471,-1.4521335,722,0
723,-0.65947443,2.50006,723,1
724,-0.3143985,-0.1909134,724,3
725,2.871434,-0.37346226,725,2
726,3.6189222,-1.238886,726,2
727,-2.1601837,1.8894829,727,1
728,-2.6445389,-2.6944396,728,3
729,0.3928872,-0.28712904,729,3
730,2.6684394,1.8675333,730,2
731,1.9324212,-2.3023121,731,0
732,2.9198055,-1.092654,732,2
733,1.4389658,-0.68394893,733,2
734,-0.010247681,-0.8469283,734,3
735,-0.9031355,-0.59865296,735,3
736,-1.6328244,-0.06845465,736,3
737,0.40734518,-3.6487265,737,0
738,-1.338858,-3.4797883,738,0
739,0.13986942,1.6448895,739,1
740,3.413902,-0.5563195,740,2
