customer_id,product_id,ncf_predictions,ncf_predictions1,ncf_predictions2
1912,753,0.000668258,0.001360655,0.000493586
4165,855,0.027861387,0.029643595,0.05887103
7769,934,0.001966327,0.001865804,0.000902504
2031,578,0.000179797,0.0003573,7.20E-05
3363,8,0.000902116,0.001592845,0.000678957
2361,693,0.001070976,0.000953704,0.001016498
5956,769,0.000300765,0.000356078,0.000128448
4675,25,0.000320762,0.000348508,0.000146389
5410,519,0.012977183,0.010953248,0.005414426
4460,18,0.014691383,0.01687795,0.016931772
6388,758,0.001286089,0.001993299,0.001432121
4208,536,0.001962453,0.001835883,0.001080006
3582,934,0.00107652,0.001269996,0.000806123
2580,535,6.74E-05,0.000220686,4.52E-05
4803,792,0.000602484,0.000774026,0.00031966
1747,470,5.15E-05,7.29E-05,1.27E-05
570,506,0.000474095,0.000417948,0.000118987
4777,12,0.002893031,0.001998484,0.000930637
1175,20,0.000466257,0.000441045,0.000169456
6240,855,0.042788148,0.029643595,0.008901507
1498,282,0.00111115,0.001391143,0.001014382
5809,31,0.002330959,0.003057718,0.002167881
348,809,0.011115879,0.010768294,0.00556919
318,934,0.000361592,0.000655174,0.000189751
1455,906,0.006172627,0.005035728,0.005282104
5,763,0.010391533,0.00958249,0.009174436
1655,561,0.000231534,0.00027597,8.00E-05
1062,821,0.007430106,0.006825745,0.002679557
7732,593,0.002913982,0.001300454,0.002267718
3922,863,0.000470042,0.000508636,0.000279039
7634,860,0.000673562,0.000836253,0.00050202
2185,849,0.008201718,0.007029414,0.005951762
4395,21,0.002902448,0.005556196,0.008357018
1587,627,0.000631958,0.000529587,0.000252992
1590,710,0.000207484,0,6.89E-05
2979,33,0.000121772,0.000465274,0.000145227
1262,578,0.000587493,0.000631064,0
3610,35,0.000280321,0.000280291,0.000150353
768,515,0.003438026,0.004257351,0.006380796
7234,853,0.006739229,0.005385637,0.007311612
7449,79,0.006934881,0.004944235,0.005793572
242,623,0.0013161,0.003076017,0.003380954
7660,11,0.004052073,0.005209595,0.002116412
5381,895,0.006327987,0.006452829,0.006553531
173,709,0.000437468,0,6.15E-05
477,604,0.000261575,0.000127345,3.45E-05
5632,958,0.002416968,0.003310919,0.001554847
3837,519,0.016919315,0.011729986,0.008044511
4405,608,0.004091352,0.003119409,0.003568679
3370,756,0.002902955,0.00329423,0.006373018
2061,543,0.001139402,0.002353817,0.002530664
4136,935,0.004211038,0.004356653,0.006544411
7504,972,0.000436932,0.000429392,0.000184774
6552,297,0.000128001,0.00016433,2.51E-05
2029,319,0.006104618,0.00855127,0.007806391
610,946,0.030184954,0.028082341,0.011253178
860,571,0.001235485,0.000921488,0.000556201
3993,855,0.02511707,0.029643595,0.015616536
2944,867,0.000250638,0,0
3452,983,0.0008564,0.000681222,0.000441104
2003,2,0.000206739,0.000348449,5.62E-05
1092,572,0.001084328,0.002189666,0.000522763
2245,855,0.03271514,0.029643595,0.039773762
3236,917,7.67E-05,8.90E-05,1.68E-05
4423,792,0.002221048,0.001532853,0.000418246
5421,767,0.023974448,0.021676213,0.012559146
4669,834,0.000411421,0.000529975,0.000201821
4392,10,0.004042506,0.00329122,0.002445936
328,612,0.000151485,0.000222206,3.89E-05
4307,469,0.000180542,0.000355661,9.93E-05
5746,468,8.85E-05,0.000212461,5.40E-05
3041,561,0.000680715,0.000693202,0.000551164
6527,856,0.000168234,0.000228256,6.28E-05
615,577,0.00153476,0.002873689,0.001489192
649,826,0.004247904,0.004411638,0.003535867
7334,623,0.001822919,0.002997726,0.001109362
819,554,0.000321418,0.000524104,0.00020209
4105,858,6.41E-05,0,0
43,818,0.004180312,0.00330314,0.002595961
3388,237,0.000593245,0.000936478,0.000527293
947,915,0.000492841,0.000369877,0.000170231
5210,947,0.0799053,0.029643595,0.1681988
2702,936,0.002339423,0.003849089,0.003042102
6360,709,0.000145048,0,4.38E-05
5134,943,0.020165563,0.022143245,0.017473876
6225,428,0.000155091,0.000133723,0
7284,623,0.003227443,0.004016578,0.002109706
4978,4,0.000430256,0.000547946,0.000273764
4985,500,0.0003286,0.000586301,0.000337362
3120,66,0.000446618,0.000462234,0
2388,872,0.002115816,0.004435122,0.002395839
4006,752,0.004161954,0.002653331,0.002211899
848,605,0.000702411,0.00156197,0.001452863
4888,58,0.001897156,0,0
2259,898,0.001210332,0.002328485,0.000910252
4206,512,0.000225931,0.000471592,0.000150621
1017,835,0.001939207,0.004340559,0.001590014
5825,947,0.024706125,0.025503248,0.013487667
81,545,0.001610249,0.000900656,0.000364572
2648,466,0.012925953,0.0056898,0.008903444
4245,708,0.011467516,0.008407205,0.004823744
1163,248,0.000719339,0,0.000307143
5545,917,0.000150144,0.000216812,4.24E-05
5165,151,4.58E-05,9.03E-05,1.68E-05
5219,914,0.000145197,0.000338286,0.000224322
5120,554,0.000431955,0.0014337,0.000303596
716,2,0.002512842,0.000826925,0.000311166
6778,512,0.002823621,0.00254032,0.003172994
6545,545,0.000570774,0.000369519,0.000100633
5176,993,0.13041973,0.029643595,0.016636431
7359,864,0.003481269,0.004364938,0.002500832
1281,823,0.011971027,0.014074653,0.017651618
640,848,0.000771642,0.000320822,0.000154316
1072,21,0.03344235,0.01926598,0.016708136
3545,835,0.00089851,0.000947267,0.000583738
997,255,0.000252843,0.000342041,5.32E-05
2914,154,0.000138789,0.00024119,8.42E-05
491,518,0.002085745,0.001871288,0.002362162
690,234,0.000902712,0.000631422,0.000307679
851,908,0.004259318,0.003669202,0.004127413
5989,474,0.000360847,0.000326961,7.74E-05
4418,756,0.002793849,0.001453191,0.000786185
123,827,0.011336982,0.015835375,0.009495646
4772,542,0.000785291,0.000504166,0.000278234
4105,841,0.000126064,0.000225425,5.91E-05
7752,858,0.000236779,0,0
4484,662,8.63E-05,0.000201046,6.11E-05
5953,994,0.000315726,0.000312775,9.25E-05
1107,573,0.0433937,0.029643595,0.04581371
5431,615,0.004948407,0.004992455,0.002105206
935,111,0.000220746,0.000217646,9.36E-05
1259,853,0.016262561,0.021283,0.016147226
3895,248,0.001800865,0.000906616,0.001442492
3446,797,0.000227124,0.000182539,8.87E-05
5016,573,0.01630181,0.012925953,0.008788794
4024,826,0.002364367,0.003600687,0.003023267
2753,542,0.001386643,0.001273155,0.001766324
319,5,0.015225142,0.014469475,0.02366507
3510,500,0.000555724,0.000723839,0.000254363
1658,809,0.006178379,0.006210268,0.008002907
3815,766,0.004338116,0.007519513,0.004495621
6379,918,0.007905424,0.004488677,0.004334241
3621,813,0.006980628,0.007695437,0.010148823
639,603,0.001167029,0.001987279,0.000677764
4893,561,0.000153661,0.000345498,9.08E-05
511,15,0.02480799,0.01867196,0.023966402
2758,849,0.000584453,0.001423419,0.000843257
7702,958,0.001301587,0.001543075,0.000854224
89,691,0.000762761,0.000925422,0.000627905
1532,608,0.003120989,0.014293551,0.004224151
4753,908,0.000528663,0.000731498,0.000881612
657,839,0.000806659,0.000991732,0.000766903
572,767,0.005585164,0.009007454,0.007110566
6000,945,0.000253558,0.000197083,3.90E-05
990,35,0.000161082,0.000242978,0.000119508
7335,557,0.000757933,0.000964969,0.000493526
3080,919,0.002111077,0.00298211,0.00241816
4568,661,0.000226319,0,0
126,592,0.000213534,0.000574201,0.000386775
3691,619,0.000106202,0,0
6233,515,0.014691502,0.015264362,0.011271864
1899,14,0.000381112,0.000608891,0.000599682
4258,249,0.000355959,0.000549346,0.000327766
2133,527,5.48E-05,0.000143081,5.50E-05
1540,767,0.006659865,0.007661343,0.006135225
6926,640,8.46E-05,0,0
5965,866,0.001293838,0.000642926,0.000587553
2627,517,0.010709614,0.012286127,0.012194812
3289,835,0.00135234,0.001456529,0.001206219
5420,975,0.000568986,0.000711113,0.00026229
1857,854,0.00060901,0.0004448,0
5457,23,0.00280422,0.00120613,0
5153,812,0.000208497,0.000365466,6.07E-05
2710,466,0.004634589,0.002945632,0.00229454
1745,626,0.002506673,0.001534611,0.002121419
3262,806,0.000657171,0.000507325,0
7661,639,0.000280291,0.000400126,0.000257492
1476,608,0.009949952,0.007862687,0.006447196
4032,136,8.71E-05,0,0
6354,322,0.00080812,0.001262546,0.00089106
4142,693,0.001807004,0.000807494,0.001174241
2957,248,0.001163036,0,0.000471532
5913,627,0.000480592,0.000223964,7.71E-05
3468,975,0.001546949,0.000680596,0.00042662
3683,30,0.001025766,0.001058132,0.000582635
5390,469,0.000224382,0.000355423,0.00014922
942,821,0.003384352,0.007240534,0.004625082
837,979,0.004669666,0.003814906,0.003599346
793,838,0.030544728,0.029643595,0.03551638
139,820,0.001075983,0.001027286,0.001428038
4024,10,0.002453297,0.003408492,0.002679229
922,541,0.003079861,0.004067987,0.002697974
314,606,0.000167519,0.000220656,8.97E-05
5361,752,0.013321698,0.017291129,0.008919507
3011,23,0.000198156,0.00019443,2.05E-05
7285,511,0.00417617,0.003524184,0.002238214
4183,918,0.000964165,0.001427949,0.001103401
2763,806,0.000214785,0.000166327,0
3965,859,0.005163729,0.005207568,0.005160004
195,54,0.010327786,0.004805535,0.007950485
5181,478,0.003290713,0.004092813,0.003811836
6341,303,0.000199437,0.000205338,4.06E-05
4151,951,0.000290215,0.000541121,0.000156373
2970,971,0.000753313,0.000957966,0.001029611
5698,571,0.001751304,0.00159964,0.000852376
7043,827,0.005963326,0.006046861,0.007710576
7475,10,0.004845351,0.006169766,0.006974667
2992,154,0.000277907,0.000290513,8.45E-05
435,822,0.006832719,0.009966582,0.009739518
7211,693,0.000128418,0,0
4846,640,9.44E-05,0.0001252,0
6703,46,9.34E-05,0.000350893,0.000126004
1173,662,7.45E-05,0.000169635,7.07E-05
1346,573,0.017346025,0.029643595,0.007066041
5149,908,0.00177151,0.001186848,0.000215501
2865,872,0.002809167,0.005342513,0.005102485
1947,953,6.59E-05,0.000192523,0
2084,860,0.000463545,0.000571221,0.000581086
6589,319,0.002094418,0.002606481,0.003863215
7585,319,0.005182236,0.005290836,0.003327757
2626,934,0.002140105,0.002081335,0.001740962
3240,510,0.000347942,0.000872433,0.000351012
4155,4,0.003133655,0.002426982,0.003570259
3618,157,0.006579995,0.004115701,0.006475091
2637,906,0.006875783,0.004303813,0.00351283
1533,255,0.00027433,0.000192702,2.31E-05
4569,766,0.032289326,0.022725761,0.006227911
3278,605,0.000609964,0.001359791,0.001199961
1723,3,4.76E-05,0,0
3473,60,0.00022769,0.000198424,6.31E-05
5759,750,0.004917562,0.010395408,0.005075902
5720,993,0.017268509,0.021484941,0.009418368
5668,722,0.000160307,0.000308216,3.29E-05
1280,841,0.0005171,0,0
4716,818,0.00074634,0.001125634,0.000344753
2848,752,0.002942264,0.004885167,0.003493816
6137,248,0.000803292,0.000359356,0.00039053
1595,839,0.000629842,0.001336634,0.000730693
1327,511,0.002352178,0.002347946,0.002618998
5862,526,5.55E-05,0,0
7256,811,0.008337677,0.00730598,0.004601032
744,752,0.002375573,0.00481987,0.003264189
5860,756,0.004797727,0.005670309,0.007393628
6591,765,0.001511037,0.001221508,0.000597388
6406,545,0.001411498,0.0008201,0.00065729
2209,771,0.000626683,0.000257701,7.74E-05
6465,863,0.000694364,0.000682563,0.000319809
5169,878,0.001133949,0.001600206,0.000685424
6832,578,0.000486523,0.000185072,2.55E-05
3295,639,0.002341896,0.001149625,0.001353622
1478,18,0.015352339,0.01884842,0.031033665
7452,573,0.006126732,0.009111404,0.006924301
5951,255,0.000618428,0.000385493,0.000141174
1936,661,0.000144094,0,0
1836,939,0.004322916,0.00740239,0.008258551
6385,639,0.00048545,0.00042814,0.000258982
711,40,0.000660092,0.000795752,0.000810355
3265,789,0.00031051,0.000840366,0.000343412
7417,435,0.000430703,0,0
6272,820,0.000527203,0.000764996,0.000734597
6003,40,0.008987069,0.003024757,0.001394808
680,618,0.013269931,0.019276649,0.024489641
5102,508,0.001159072,0,0
380,768,0.001032949,0.000903457,0.000811905
1035,321,0.000148267,0.000332177,0.000132501
1608,612,0.000305504,0.000264734,0
5845,542,0.000281185,0.000815511,0.000613362
1116,983,0.000317782,0.000477076,0.00010009
5344,584,0.000357628,0.000376374,0.000228971
7241,339,0.000558108,0.000691175,0.000281721
4625,818,0.00049901,0.001022041,0.000164717
436,234,0.00019002,0,0
3309,614,0.002450824,0.005052596,0.00853774
1486,248,0.000640005,0,0.000490129
5590,764,0.000266105,0,0
6500,156,0.000221163,0.000245988,0
4424,993,0.01467666,0.021414578,0.04287505
1978,954,0.000172436,0.000274777,8.02E-05
5696,464,0.000170946,0,0
5151,684,0.000252485,0.000394553,0.000143081
2014,518,0.001932859,0.001448244,0.000905365
5259,977,0.019046187,0.02096212,0.012563437
2620,767,0.010035992,0.014361978,0.014915139
6847,54,0.000323147,0.000722289,0.000190735
2606,983,0.000526577,0.000546515,0.000528902
6015,606,0.000566483,0.000475287,0.000361741
5779,518,0.007504791,0.003911555,0.004211992
5705,519,0.006237567,0.005440891,0.008487403
7350,21,0.005930901,0.008160949,0.006328046
5997,148,0.002769798,0.002312332,0.001527011
7523,943,0.012607634,0.016611248,0.018346786
3096,748,0.001088142,0.00285396,0.002045363
3676,872,0.008498609,0.012120456,0.005697876
6995,977,0.007029057,0.006150127,0.003601968
6710,501,0.000225425,0.000274092,0.000103169
7739,249,0.000130981,0.000434011,0.000156254
3258,556,0.000563443,0.000401258,0.000316411
4713,749,0.006673873,0.006946594,0.004388571
6431,861,0.000383109,0.000372976,0.000191569
139,936,0.00463286,0.005592644,0.003196567
3305,522,0.000228614,0.000261098,7.91E-05
5816,855,0.02069226,0.029643595,0.03748259
6580,841,0.002067685,0.001479983,0.000645667
6758,751,0.000146925,0.000138998,7.85E-05
5664,946,0.02268359,0.025331646,0.0335899
5943,156,0.00027898,0.000250399,0
7322,508,0.000637472,0.000283569,0.000165224
1651,872,0.002845913,0.003070653,0.002529264
1187,914,0.001176417,0.00124678,0.001070529
958,303,0.00020805,0.000231653,8.36E-05
412,571,0.000841677,0.000962496,0.000750214
5189,266,0.000162154,0.000140071,3.40E-05
7382,747,0.01928842,0.018737406,0.014355689
4893,619,0.00011392,0,0
4945,577,0.001207113,0.00154984,0.000877172
1652,237,0.000217676,0.000549674,0.000273317
2830,26,0.012607753,0.009048581,0.004573494
5145,814,3.70E-05,8.98E-05,3.05E-05
6367,577,0.000996679,0.001690686,0.00063917
6022,943,0.029714942,0.022392511,0.01027748
1195,519,0.023155361,0.025888264,0.02356428
2125,529,0.000143588,0.000308126,0.000238925
169,614,0.004174262,0.007517427,0.006351799
3457,531,0.000221163,0.000256002,0
5305,540,0.01940322,0.01679343,0.004766613
3265,594,0.001766652,0.00415802,0.004740149
2928,953,8.55E-05,0.000166327,1.63E-05
3285,554,0.001417399,0.001414567,0.000959426
5929,462,0.00114134,0.001523972,0.00094229
2274,61,0.000250191,0.000194639,5.69E-05
6120,910,0.00057888,0.000663102,0.000124782
2131,15,0.013610065,0.018330604,0.012245268
1224,500,0.000517696,0.000646591,0.000598699
7691,24,0.000108586,0.000425071,0.000156343
301,951,0.000224233,0.000400484,2.91E-05
1782,830,0.00086984,0.001082033,0.000656486
4778,157,0.003905445,0.007220507,0.00445801
3352,993,0.016915888,0.017972171,0.010903388
3668,804,0.000541031,0.000375569,0.000127822
4821,976,0.001306146,0.001444876,0.000999242
2866,501,0.001782417,0.000524759,0.00057599
4488,819,0.019169182,0.029643595,0.031639963
5341,611,0.004425168,0.003440142,0.003606081
362,511,0.006015837,0.003513932,0.004343182
2946,11,0.011063844,0.01047793,0.008962274
6590,266,0.000127256,0.00016892,5.43E-05
3656,106,0.000512779,0.000565469,0.000336111
5630,302,0.001384854,0.000840664,0.001047134
5897,14,9.93E-05,0.00034219,0.000167102
7601,834,0.00095138,0.001447886,0.000605196
1079,835,0.000919372,0.001354456,0.000720173
3805,906,0.007211685,0.005050838,0.006118298
7721,266,0.00023073,0.000249475,0.000125021
3198,911,0.001767457,0.00449732,0.002693474
2521,472,0.002952755,0.002999216,0.002150744
5107,511,0.004349619,0.004012972,0.002587438
1923,709,0.000262082,0,0
5000,964,0.000179321,0.000220537,0.000169754
6702,841,0.000465482,0.000328809,0.000110375
5923,78,0.009440392,0.013587952,0.007757872
1711,710,0.001940608,0,0
5099,580,0.00032559,0.000307888,0.000103114
6143,750,0.006682038,0.007379174,0.002473116
7364,979,0.001652926,0.002059043,0.001299262
460,148,0.000798881,0.000647306,0.000395656
3079,55,0.000663519,0,0.000276655
7431,856,0.000842094,0.000417948,0.000307024
2843,35,0.000156194,0.000190854,4.36E-05
2352,578,0.001144499,0.000729024,0.000676304
1784,940,0.000426799,0.000361919,0.000267684
4204,775,0.002163857,0.001895607,0.003244937
4658,821,0.005153865,0.005185515,0.005976349
1356,812,0.000190943,0.000240892,0.000117447
6690,989,0.000231266,0.000285983,3.93E-05
2616,543,0.001606494,0.001489848,0.000685096
5659,989,0.000201941,0.000246137,0
2428,615,0.005408496,0.00740999,0.005837947
1582,8,0.000552356,0.000689566,0.000447303
5924,20,0.001011938,0.000760049,0.000474513
2353,848,0.000545979,0.000349283,0.000134528
3151,282,0.001058281,0.001273394,0.000568867
7662,913,0.002171695,0.002155423,0.001418442
4909,282,0.000775337,0.000617981,0.000254452
3050,749,0.003630221,0.004248828,0.001907349
2887,916,0.000946194,0.00138244,0.000973672
7497,321,0.000436306,0.000620604,0.000274658
4833,939,0.003215075,0.004522413,0.003811896
3791,54,0.000326246,0.001085967,0.000622392
3645,31,0.0068928,0.005775839,0.003692746
5178,872,0.002111912,0.004424155,0.002533168
7322,971,0.001072973,0.000675976,0.000599504
6740,911,0.003667653,0.008615047,0.006709844
857,5,0.007787615,0.007817179,0.004643232
2134,468,0.00019604,0,7.13E-05
6270,661,0.000562638,0,0
5061,763,0.009701639,0.009442449,0.018383265
560,157,0.00533399,0.007466257,0.005007029
3586,741,0.000350326,0,0
5062,157,0.005782098,0.007504344,0.004958808
1025,859,0.006396055,0.011333764,0.004087448
3331,878,0.001988351,0.002819747,0.002377898
4775,10,0.005102098,0.004204601,0.004448474
7040,554,0.000244498,0.00049597,0.000195265
6760,835,0.003210932,0.001941681,0.001532257
6487,818,0.00082919,0.001254648,0.000495821
2638,54,0.000359416,0.001687437,0.00039342
2367,298,0.004748792,0.004502982,0.002302319
4607,520,0.000546932,0.000351042,8.89E-05
5467,78,0.004666358,0.005939126,0.005552828
6863,11,0.011470109,0.006868839,0.002221376
4712,5,0.012240678,0.012161493,0.0086748
5298,937,0.000696927,0.000730783,0.000523746
7251,78,0.002200931,0.00294897,0.001388252
1186,556,0.000623822,0.000424385,8.36E-05
2092,826,0.003767818,0.002509445,0.002077788
6518,877,0.016217053,0.014636546,0.029641181
6150,749,0.002249569,0.003719479,0.001525641
584,938,0.000428945,0.000578493,0.000236094
4868,248,0.000382125,0,0.000141293
7064,228,0.000154048,0.000151634,3.31E-05
1620,809,0.001472116,0.003283024,0.003908575
5551,515,0.010430157,0.004614502,0.007326931
1411,947,0.050823808,0.029643595,0.046525836
4952,510,0.001482308,0.002484649,0.001300484
4020,919,0.001713187,0.002389371,0.0013735
800,823,0.011779845,0.01244235,0.017083704
7436,754,0.006802499,0.008154184,0.012440324
7451,861,0.000239015,0.00020963,5.85E-05
2001,637,0.000424445,0.000362903,7.28E-05
1181,877,0.02890113,0.021951646,0.017039418
5939,994,0.000123769,0.000338823,0
2477,838,0.005154997,0.006537706,0.003874034
4792,659,6.89E-05,0.000149339,2.46E-05
145,936,0.004475266,0.005135179,0.002572
4861,556,0.000253588,0.000331014,7.81E-05
7221,850,0.000964969,0.002489805,0.001367033
3346,945,0.000699073,0.000343293,0.000112675
4560,577,0.003472745,0.001695126,0.001835793
4870,760,0.000304282,0.000376284,0.000173509
1041,725,0.000288755,0,0
5222,813,0.002558053,0.00266403,0.002850413
6992,749,0.034189224,0.028135896,0.005955756
2630,855,0.021257848,0.029643595,0.020151138
3267,618,0.027546972,0.026777297,0.013900161
7061,939,0.006863058,0.011862546,0.007416993
7724,877,0.007802814,0.014574349,0.00926277
2658,947,0.022651166,0.014503598,0.009937614
1923,750,0.004310399,0.005837172,0.003538728
2702,946,0.015400469,0.021988958,0.030848503
1383,337,0.002437651,0.001380384,0.001287043
4137,435,0.000127196,0,0
5749,12,0.002572477,0.001932174,0.001740307
250,337,0.000347018,0.00031805,0.000194132
3424,79,0.002736062,0.00406608,0.003167152
3325,470,0.000252873,0,0
1812,769,0.000295967,0.00037685,0.000150681
5171,640,0.000260264,0,0
5233,510,0.000468493,0.000648439,0.000186622
2089,747,0.004925847,0.00491029,0.006427527
3321,727,0.004652053,0.005740315,0.006744802
2739,226,2.71E-05,6.88E-05,0
6616,545,0.000371754,0.00066027,0.000186205
5152,4,0.00050208,0.000810593,0.000797689
4951,255,0.000349402,0.000286698,8.33E-05
3580,471,0.005353034,0.010060966,0.009085625
4230,958,0.003534645,0.003507406,0.003660768
7278,867,0.000127375,0,0
2334,627,0.00101015,0.000399143,0.000172734
855,65,0.000137389,0,0
7422,344,0.000339061,0.000679314,0.000380993
4397,849,0.001267791,0.001294583,0.00097701
6878,838,0.007233888,0.014489502,0.01121968
536,993,0.051478654,0.029643595,0.009415418
3157,789,0.000345975,0.000946194,0.000447899
6347,629,0.000111876,0,0
3649,953,0.000127465,0.00027895,0
1493,789,0.00045687,0.000706881,0.000318408
4763,863,0.000529856,0.000618368,0.00051108
6565,821,0.002964467,0.003369778,0.003587782
2421,435,0.000137836,0.000136733,0
6486,994,0.000650764,0.000699759,0.000159949
1528,815,0.001836866,0.002039999,0.001117677
3807,935,0.004898399,0.004754126,0.003398597
1839,908,0.000835806,0.000950664,0.000252604
6230,2,0.000456899,0.000639528,0.000288516
4123,849,0.002950013,0.002644748,0.002556562
3195,556,0.000524163,0.000370532,0.000127882
4006,578,0.000395507,0.000223219,5.39E-05
63,15,0.016962767,0.018573701,0.016233057
6884,861,0.005930305,0.001619428,0.002794206
4684,10,0.00579682,0.005152941,0.003919065
5108,878,0.005057097,0.005308062,0.004014969
6593,954,0.000410527,0.000466406,7.06E-05
1640,914,0.0003573,0.000471592,0.000239342
2438,103,0.000273764,0.000353366,6.94E-05
6238,765,0.000588328,0.000459015,0.000151873
3392,614,0.019862741,0.029643595,0.025002956
5983,960,0.000310332,0,0
7582,825,0.0005835,0.001228958,0.000408977
3054,708,0.009222329,0.004968405,0.002227813
1762,979,0.001850545,0.001814693,0.001255453
4952,12,0.003873229,0.005299091,0.003223538
530,741,0.000110525,0,0
149,855,0.037016302,0.029643595,0.083274275
5669,519,0.006258667,0.006507546,0.005731583
652,471,0.003703207,0.004674375,0.00296244
4435,536,0.000930637,0.000918239,0.000620991
6694,472,0.006857008,0.008039117,0.004635841
6947,542,0.000974983,0.001303911,0.000760585
1613,827,0.003522933,0.003924489,0.001939029
4938,939,0.00635916,0.014634967,0.013949573
4548,111,0.000145584,9.79E-05,0
1143,940,0.002038896,0,0
4497,821,0.034211487,0.027825385,0.006623745
5941,953,9.11E-05,0.000136167,0
1761,776,0.000131845,0.000185549,5.14E-05
5858,834,0.0007599,0.001011998,0.000347197
1511,33,0.001434088,0.001871228,0.001338899
3386,572,0.000312865,0.000807434,0.000278264
6728,916,0.002054125,0.002633631,0.002242208
5434,262,0.000846982,0.001651228,0.000689477
6727,60,0.000605911,0.000517815,0
4634,918,0.003920227,0.0032866,0.00252679
5560,937,0.001582295,0.001369238,0.000739038
6785,856,0.000737488,0.00059551,0.000589579
2331,839,0.001357704,0.001521558,0.001268327
3367,713,0.002105385,0.003428042,0.001773894
1461,861,0.001006842,0.000694037,0.000334084
5607,172,0.000299752,0,0
5077,478,0.002516091,0.002498418,0.003567576
3263,573,0.019111127,0.016311705,0.028929949
1173,79,0.002043039,0.003110558,0.003522486
4404,577,0.001066387,0.001701355,0.001852393
4286,571,0.003121108,0.003281653,0.001982719
2911,934,0.000280112,0.000689358,0.00024575
3493,757,0.001143664,0.001719534,0.001294643
6193,859,0.008969337,0.005808294,0.005146414
5957,910,0.00112018,0.001211464,0.000365347
5482,806,0.000527471,0.000409931,0.000276715
4683,918,0.001589149,0.001844436,0.001054376
1210,614,0.003751099,0.003812879,0.004227758
4476,11,0.003695011,0.00445658,0.004887879
2109,954,0.000202298,0.000286609,8.48E-05
7480,627,0.000228018,0.000309706,6.64E-05
1020,501,0.000276089,0.000278533,9.74E-05
149,608,0.005046427,0.00546208,0.004792512
4673,500,0.004712611,0.003723413,0.003387094
2069,66,0.000350297,0.000580639,0.000307888
1016,822,0.006340116,0.007667929,0.009018809
1779,818,0.001135349,0.001740992,0.00117752
5539,317,0.001003653,0.000598073,0.000347555
4578,321,0.000150412,0.000275433,5.51E-05
872,516,0.000283331,0.000709713,0.000329405
5637,963,0.000582129,0.002251625,0.000701875
5171,66,0.000380725,0.000344872,0.000120527
6018,618,0.016860008,0.015845627,0.013862699
277,765,0.000728637,0.000783443,0.000436246
453,55,0.00053224,0.000479281,0.000381053
2852,750,0.00346446,0.006765425,0.003350437
179,975,0.001502097,0.001403868,0.001384407
632,157,0.011668444,0.013933331,0.012990356
1572,943,0.011567503,0.012457132,0.011275113
4303,54,0.001805365,0.002034754,0.001200199
7341,478,0.00658387,0.005334258,0.005773127
6877,571,0.003089637,0.002050012,0.000939369
7711,839,0.002829611,0.002566397,0.002306581
3172,21,0.002705276,0.003851384,0.002810031
283,18,0.01396358,0.01236859,0.03617716
2866,605,0.001852959,0.00136742,0.001450062
2533,612,0.002876788,0.000839919,0.000925958
7803,590,0.000122472,0,0
1981,543,0.017396599,0.009762347,0.005847216
3168,603,0.001996011,0.00335604,0.002015889
6171,757,0.0033786,0.00235951,0.002444089
713,78,0.004177451,0.004654914,0.005484402
7094,148,0.000732839,0.000725567,0.000400543
6881,757,0.003338605,0.003965467,0.002543658
6898,756,0.011941373,0.013575763,0.010928929
4509,229,0.000436038,0.000380665,9.90E-05
1580,839,0.002504408,0.002142519,0.001470745
83,819,0.04902652,0.029643595,0.06087032
7343,819,0.037594736,0.029643595,0.036300093
3226,917,0.000155211,0.00022763,0.000117676
5035,659,0.000219345,0.000203103,0
4437,577,0.001561731,0.001906514,0.001268476
7188,775,0.000921011,0.000716716,0.000278533
1595,22,0.000797659,0.001645654,0.000934064
2331,758,0.000726402,0.001160085,0.000850707
1432,10,0.008358061,0.005625963,0.004274398
61,536,0.000921577,0.002501756,0.002178103
1804,603,0.001049995,0.002531171,0.001642197
5305,615,0.015311033,0.014020711,0.006576568
4,962,3.88E-05,0.000133574,0
1720,284,0.003479928,0.003729731,0.002277017
4283,977,0.007148922,0.00751096,0.004659623
6663,25,0.001217961,0.001013935,0.000608146
3451,840,0.005148262,0.005951226,0.004095942
849,66,0.000259012,0.0002518,0
5370,848,0.002225101,0.001078934,0.001366109
3291,804,0.000387073,0.000199348,0.000113071
5980,18,0.008162826,0.013688356,0.013061971
3836,510,0.000381202,0.000816554,0.000205785
6181,918,0.001615465,0.001953095,0.001817644
3611,753,0.000584692,0.001416177,0.00049451
7260,103,0.000304848,0.000483543,0
6253,806,0.000234336,0.000212789,0
2331,557,0.001021951,0.001600951,0.000715733
2262,1,0.00568077,0.007629961,0.005563259
4238,919,0.001808733,0.001919121,0.001354784
6969,614,0.00656268,0.009571791,0.007212877
3149,78,0.001684338,0.003285646,0.002424508
6057,833,0.005205184,0.005949318,0.005958498
153,823,0.01808396,0.023796469,0.024303019
6924,993,0.017117769,0.024772257,0.012735486
7125,864,0.001447469,0.001383692,0.001116037
879,872,0.006733656,0.011240453,0.007376939
1493,482,0.001068413,0.002005458,0.001181811
1853,255,0.000695229,0.000250429,8.65E-05
1061,541,0.00050807,0.000943869,0.000573307
6275,522,0.000437975,0.000357211,0.000162512
6411,943,0.008474082,0.011803508,0.011309296
2530,710,0.000304431,0,0
4214,344,0.000309795,0.000670761,0.00039801
2005,768,0.002249152,0.001579344,0.001433522
4971,661,0.000217199,0,0
