PC1,PC2,customer_id,cluster
3905.0000000002174,0.025835929433689387,0,2
3903.9999999976144,-0.00415762396908414,1,2
3902.999999999285,-0.004325114428778537,2,2
3901.99999999711,-0.005110789038622046,3,2
3900.999999998344,-0.003960514056098726,4,2
3899.9999999982965,-0.004494170698646221,5,2
3898.9999999990955,-0.004196127184073388,6,2
3898.000000000175,-0.003911647380692219,7,2
3897.0000000020004,0.02561538108533353,8,2
3895.9999999982833,-0.004190392466994977,9,2
3895.0000000001883,-0.003939165988950392,10,2
3893.9999999966626,-0.004003747771039901,11,2
3892.999999999431,-0.0030162980775801248,12,2
3891.999999998373,-0.0042154948471044085,13,2
3891.000000000761,-0.004693147933366323,14,2
3889.999999998059,-0.00399756823756139,15,2
3888.9999999977363,-0.00396644161978472,16,2
3888.000000001238,-0.003789666634378518,17,2
3886.999999996948,-0.0039869294445484425,18,2
3886.0000000019913,-0.004285367211430359,19,2
3884.999999997096,-0.004041068140939496,20,2
3884.0000000068417,0.02501337765098717,21,2
3883.0000000012506,-0.0042385632647819055,22,2
3882.000000001744,0.025596332413390713,23,2
3880.999999998653,-0.004827828847225089,24,2
3880.000000002545,-0.002811712087056299,25,2
3879.0000000013515,-0.0031010032997257206,26,2
3878.000000000771,-0.00438969150617497,27,2
3876.9999999980423,-0.003631233462127655,28,2
3876.000000000646,-0.003962098403746461,29,2
3875.0000000019045,-0.0038830637843942344,30,2
3874.000000001859,-0.004274119228106689,31,2
3873.0000000004584,-0.003746889593853563,32,2
3871.999999997624,0.025783581105987594,33,2
3871.0000000026107,-0.004090525362937643,34,2
3870.000000001163,-0.003966551177069452,35,2
3869.0000000057235,-0.003926361876992596,36,2
3868.000000001773,-0.004552164806189045,37,2
3866.9999999973634,0.026618895403874552,38,2
3865.999999998768,-0.003563436646166438,39,2
3865.000000000388,-0.004267401159657647,40,2
3864.000000000285,0.02629469669169948,41,2
3862.999999997701,-0.0046196053145643,42,2
3861.999999999143,-0.004194199669128014,43,2
3860.999999997985,-0.003792538702261013,44,2
3860.000000002802,-0.0028709748449790053,45,2
3858.9999999995425,0.025662041101837306,46,2
3858.00000000485,-0.004099963128172222,47,2
3857.000000000534,-0.003967963119065406,48,2
3856.000000005923,-0.003345152473420686,49,2
3854.9999999999627,-0.0037770879875444956,50,2
3854.000000001982,-0.003784291739449525,51,2
3852.9999999968377,-0.003946134972622261,52,2
3852.000000001875,-0.003597868294398582,53,2
3851.0000000001114,-0.004180813603420931,54,2
3849.999999997058,-0.00353871139613121,55,2
3848.99999999683,-0.004159079707772634,56,2
3847.9999999993565,-0.0036342601203859827,57,2
3846.9999999984416,-0.003639574299652329,58,2
3845.9999999997053,-0.0038310788554430384,59,2
3844.9999999980646,0.025600376719011452,60,2
3844.0000000016953,-0.0029148332853163213,61,2
3842.9999999982088,0.025746637404175248,62,2
3842.000000008256,-0.00410860364412795,63,2
3841.000000001408,-0.003177717447992582,64,2
3840.0000000031478,-0.002878828551984302,65,2
3839.000000001529,-0.0030599383114207233,66,2
3838.0000000023083,-0.0031463747773284737,67,2
3837.000000003287,-0.004014323810362246,68,2
3835.9999999983465,-0.0029844757243042597,69,2
3834.999999997101,0.024658407578295065,70,2
3833.999999998233,-0.003895000085857796,71,2
3832.999999999552,-0.003984216006476171,72,2
3832.0000000003342,-0.004335690321672361,73,2
3831.000000000819,-0.0038984351032984314,74,2
3830.000000001391,-0.0031671210630831123,75,2
3828.9999999972374,-0.0038994131478185742,76,2
3827.9999999990077,-0.0030975864063691135,77,2
3827.000000001903,-0.004191008057734262,78,2
3825.999999997307,-0.0037362169143751846,79,2
3825.0000000001387,-0.0036387812189037404,80,2
3824.0000000037526,-0.004036696915444796,81,2
3822.9999999989664,-0.003685060952079959,82,2
3822.000000004084,-0.003449326292754048,83,2
3820.9999999990655,-0.0035714396703155618,84,2
3819.999999999898,0.024790684993928135,85,2
3819.000000004245,-0.004042919739566442,86,2
3818.0000000024097,-0.004132813596687084,87,2
3816.999999998314,-0.0041157535655493025,88,2
3816.0000000003306,-0.00460135632693268,89,2
3814.999999998279,-0.003877402633222641,90,2
3813.9999999984057,0.02563848902189095,91,2
3812.9999999984075,-0.003066961975047868,92,2
3812.0000000025984,-0.003404084981576777,93,2
3811.0000000038167,-0.002986703107537191,94,2
3810.0000000015375,-0.004718320483989487,95,2
3808.999999999978,-0.0041042071919786425,96,2
3808.0000000006444,-0.0041548939742403175,97,2
3807.000000008605,0.026860080821803547,98,2
3806.0000000020864,-0.003723172988706522,99,2
3804.9999999982792,-0.0036941922113156427,100,2
3803.999999999185,-0.0037680013732386973,101,2
3802.9999999986817,-0.0037011545909011547,102,2
3801.9999999969796,-0.0038337214322603915,103,2
3800.9999999991164,-0.003906464187127713,104,2
3800.000000000429,-0.004113473136386963,105,2
3798.9999999976994,-0.003208733285052858,106,2
3797.9999999981924,-0.003957447154172847,107,2
3797.0000000021178,-0.003777956648971207,108,2
3795.999999997007,-0.0038930173822365488,109,2
3794.999999998724,-0.0039715534764840086,110,2
3794.000000002224,-0.0038049922624657185,111,2
3793.0000000001733,-0.004376910756070416,112,2
3791.999999997174,-0.0037443255619349545,113,2
3791.0000000072414,-0.0029455265735974004,114,2
3789.999999997376,-0.003838194122264103,115,2
3788.9999999988504,-0.0025858233911434567,116,2
3787.999999998955,-0.0032690772768973375,117,2
3787.00000000019,-0.0038828717670182232,118,2
3786.00000000007,-0.0035143833058029887,119,2
3784.9999999993474,-0.003857802474310912,120,2
3783.9999999978136,-0.0038899770196323905,121,2
3782.99999999818,-0.00459975367750801,122,2
3782.0000000052687,0.024694783949468273,123,2
3780.9999999980955,-0.0042134608746195795,124,2
3780.000000001002,-0.0033197606693853234,125,2
3779.000000000423,-0.00397988815780332,126,2
3777.999999999912,-0.0037766030573546066,127,2
3776.999999997537,-0.004032562292507839,128,2
3775.9999999975034,-0.004014362286697911,129,2
3774.999999997171,-0.003958218533742002,130,2
3774.0000000003483,0.025325696253864147,131,2
3773.0000000062228,-0.0016829683646984682,132,2
3772.0000000041896,0.025391271021154183,133,2
3770.99999999888,-0.004264478139650121,134,2
3769.9999999968186,-0.00373289278595644,135,2
3769.000000002498,-0.0032381338287811845,136,2
3767.9999999987012,-0.003747767224724645,137,2
3767.0000000001105,0.02684829511390455,138,2
3766.000000000142,0.026784473194114467,139,2
3764.999999996728,-0.004015648058056047,140,2
3764.000000005107,-0.004921651426528503,141,2
3762.9999999990946,-0.004729222433061906,142,2
3762.000000009297,0.026790623010474232,143,2
3760.9999999989313,-0.0036660023589212376,144,2
3759.9999999988463,-0.0036428794815060255,145,2
3759.000000000301,0.01946414179984546,146,2
3758.0000000017753,-0.003802356551444605,147,2
3756.9999999966885,-0.003776911328216641,148,2
3756.0000000069526,-0.0029753875806051615,149,2
3754.999999999248,-0.0037645515600777746,150,2
3754.000000005408,0.025580676237998767,151,2
3753.0000000018163,-0.0035721389205783122,152,2
3752.000000002235,0.02678269847372191,153,2
3750.999999997562,0.025306888593160232,154,2
3750.00000000181,-0.0043589072433853696,155,2
3748.999999999915,-0.0028318356232891703,156,2
3748.000000003495,-0.003981954079625275,157,2
3746.9999999990155,-0.003924020566606689,158,2
3746.0000000001833,0.02576241053098314,159,2
3744.999999998688,-0.0035348647178773786,160,2
3744.0000000005994,-0.0034846928002903147,161,2
3742.9999999995794,-0.0038779475952580122,162,2
3741.999999998418,-0.0040024711060533584,163,2
3741.0000000035957,-0.004254692632973112,164,2
3739.9999999998968,-0.005369522427842367,165,2
3739.000000008012,-0.0029975539679448645,166,2
3737.9999999987167,-0.003793424287480116,167,2
3737.0000000030404,0.025447378876039567,168,2
3735.9999999982997,-0.003643710657329533,169,2
3734.999999999144,-0.0030418931316040965,170,2
3734.000000001991,-0.0027532034172529037,171,2
3733.0000000072155,-0.0032241043830799837,172,2
3731.9999999981246,-0.0038646105056506304,173,2
3731.0000000007667,-0.002891252689821086,174,2
3730.0000000000864,-0.003879074347776383,175,2
3728.999999995518,-0.003451515361888749,176,2
3728.0000000016325,0.025479576643568144,177,2
3727.00000000241,0.0261490497330877,178,2
3725.999999999006,-0.0034071088578898575,179,2
3725.00000000001,-0.0043039791996167896,180,2
3723.999999997502,-0.003955190765518663,181,2
