PC1,PC2,customer_id,cluster
-3637.0000000034106,-0.009925529848407638,268,1
-3635.9999999875736,-0.009608867757641951,269,1
-3634.9999999933875,-0.009009439449812879,270,1
-3633.999999986918,0.03147710261559239,271,1
-3633.00000000685,-0.007368106254340996,272,1
-3631.999999993998,-0.009504338685695559,273,1
-3631.000000019496,-0.009197320124587075,274,1
-3629.9999999944703,-0.009340973769301597,275,1
-3629.0000000761247,-0.005040084349086722,276,1
-3627.99999998577,-0.008825325001085751,277,1
-3627.0000000004175,-0.008359129336627224,278,1
-3625.999999992021,-0.009437802236038828,279,1
-3624.9999999871757,-0.008958501508523606,280,1
-3623.999999980358,0.02694273043658969,281,1
-3622.999999988153,-0.009360224068017144,282,1
-3622.0000000376426,-0.006519006404483225,283,1
-3621.0000000075133,-0.008254116185791175,284,1
-3619.9999999840675,-0.008652581938127357,285,1
-3619.000000000678,-0.0075076888206153936,286,1
-3617.9999999869465,-0.009480570228195907,287,1
-3617.000000010948,-0.008084483982678435,288,1
-3615.999999987397,-0.009161906750117526,289,1
-3615.000000010666,-0.007566436883846657,290,1
-3614.000000020179,-0.006744227989518733,291,1
-3613.0000000137575,-0.007111408118926725,292,1
-3611.999999986402,-0.009558637218826792,293,1
-3611.00000001784,-0.0019648934334645127,294,1
-3610.000000050156,-0.009308552593437686,295,1
-3608.999999986362,-0.008687611873192088,296,1
-3607.9999999852653,0.034462070299083394,297,1
-3606.999999987804,-0.009074923536990498,298,1
-3605.9999999936977,-0.009501802044800929,299,1
-3604.999999974846,0.029290973083086414,300,1
-3603.9999999998795,-0.008851439963368563,301,1
-3603.000000036192,-0.008739207133366893,302,1
-3602.000000012631,-0.008701803092125118,303,1
-3600.999999988256,-0.009235079249863862,304,1
-3599.999999992902,-0.009225487907764129,305,1
-3599.000000007427,-0.00822146309454418,306,1
-3598.0000000482346,-0.0018183882652757705,307,1
-3597.0000000217756,-0.007996051102139476,308,1
-3595.99999998947,-0.008321756735242533,309,1
-3594.999999997331,-0.009335851037957752,310,1
-3593.9999999914103,-0.008878398380488721,311,1
-3593.0000000018963,-0.00889295995168444,312,1
-3591.99999998629,-0.009374059277403118,313,1
-3590.999999992471,-0.009775043307556075,314,1
-3589.9999999891365,-0.009577943092982853,315,1
-3589.0000000288637,-0.00737808386157216,316,1
-3588.0000000503724,-0.006561062499708031,317,1
-3586.999999998386,-0.008488989286363526,318,1
-3585.9999999880597,-0.008758167778200668,319,1
-3585.000000007534,-0.009445134724825041,320,1
-3583.9999999943993,-0.009424401329943996,321,1
-3583.000000034917,-0.005962643013835854,322,1
-3581.999999989732,-0.00952621236472554,323,1
-3581.0000000324712,-0.004552657571590629,324,1
-3579.9999999951356,-0.009759217710883627,325,1
-3578.99999999023,-0.00977502381471361,326,1
-3577.9999999878073,-0.009372140656566875,327,1
-3576.9999999895326,-0.009523879176154411,328,1
-3575.999999984431,-0.007414206693040966,329,1
-3574.9999999890283,-0.009604491827691014,330,1
-3574.0000000105088,-0.01001119289324782,331,1
-3573.000000015713,-0.008962534294449851,332,1
-3571.999999981941,0.01456909355033868,333,1
-3571.0000000145365,-0.008708015516970882,334,1
-3570.0000000040422,-0.008645953297654897,335,1
-3568.999999987983,-0.009750211833131676,336,1
-3567.9999999897987,-0.009479456167622066,337,1
-3566.9999999968045,-0.009628158509783635,338,1
-3565.999999992601,-0.00911126390633608,339,1
-3565.0000001559374,-0.00943892091353058,340,1
-3563.999999971346,0.06174279512999022,341,1
-3562.9999999865395,-0.009711175770709214,342,1
-3562.000000001452,-0.008726082939032195,343,1
-3561.000000043685,-0.006617387938659506,344,1
-3559.9999999941206,-0.009481087147108363,345,1
-3559.000000004697,-0.008698787998771605,346,1
-3557.9999999977103,-0.009532666131817845,347,1
-3556.999999990969,-0.009088735580412658,348,1
-3555.9999999995784,-0.009930553781460742,349,1
-3554.9999999908005,-0.009337052228721063,350,1
-3553.999999998331,-0.007541481259401006,351,1
-3552.999999993476,-0.00949804765110623,352,1
-3551.9999999767083,0.026267214478934563,353,1
-3550.9999999893193,-0.00962212466598936,354,1
-3549.9999999882007,-0.009701998953134719,355,1
-3548.999999987564,-0.00980996442045427,356,1
-3548.000000004118,-0.008839325267383848,357,1
-3546.9999999921515,-0.009526030138758659,358,1
-3546.000000031357,-0.006775248141686051,359,1
-3544.999999987592,-0.009838930775157663,360,1
-3543.9999999963925,-0.00901805007981141,361,1
-3542.9999999919937,-0.009258935503230542,362,1
-3542.0000000141463,-0.0040614892023271435,363,1
-3541.0000000122536,-0.010150780835680055,364,1
-3539.999999998281,0.0267001974614714,365,1
-3539.0000000088817,-0.0077786262775412385,366,1
-3537.9999999933225,-0.009112886049181042,367,1
-3536.999999978635,-0.00860203584921745,368,1
-3535.999999991001,-0.009756083360785862,369,1
-3535.0000000203468,-0.007824960488641418,370,1
-3534.000000006002,-0.008172645467524881,371,1
-3533.0000000207456,-0.009609832895222175,372,1
-3532.0000000021187,-0.009671737511507952,373,1
-3530.9999999989464,-0.009329341510907696,374,1
-3530.0000000644827,-0.010200970373933768,375,1
-3528.9999999899355,-0.00790717408305588,376,1
-3527.999999987882,-0.009168970093549916,377,1
-3526.999999995335,-0.009885007715017723,378,1
-3525.999999985914,-0.009284815614826206,379,1
-3525.000000006997,-0.008649276189282566,380,1
-3523.999999971223,0.0454361151433972,381,1
-3522.9999999964843,-0.008729384626777791,382,1
-3521.9999999915076,-0.008509288862160683,383,1
-3520.9999999924057,-0.009644682321084116,384,1
-3519.999999995782,-0.009049529828524626,385,1
-3519.0000000706464,-0.009377598036354275,386,1
-3518.000000000436,-0.009744086312884835,387,1
-3516.9999999947267,-0.009061106159083763,388,1
-3515.9999999943507,-0.009353066372960383,389,1
-3515.000000030672,-0.005740902062972662,390,1
-3514.0000000031996,-0.009158579231712037,391,1
-3512.9999999902434,-0.005612325159193303,392,1
-3512.000000033801,-0.008295466259509925,393,1
-3510.999999987727,0.07716528512026473,394,1
-3510.000000009603,-0.008629783293966145,395,1
-3508.999999996097,-0.009876190688791019,396,1
-3508.0000000288705,-0.009403574616722,397,1
-3507.0000000454643,-0.0051035724058498795,398,1
-3505.9999999882543,-0.00930904271736626,399,1
-3505.000000009721,-0.0081490500936011,400,1
-3503.9999999972542,-0.00803352353655353,401,1
-3503.000000004653,-0.008651210393598311,402,1
-3501.999999989906,-0.008848405120104756,403,1
-3500.9999999910056,-0.00948494880091275,404,1
-3500.0000000309374,-0.009511320312681376,405,1
-3498.999999997411,-0.009393860398403819,406,1
-3498.0000000327113,-0.005731624078722041,407,1
-3497.000000005772,-0.009262847011858533,408,1
-3495.9999999973684,-0.008595781849893024,409,1
-3494.999999954552,0.09552010013880925,410,1
-3494.0000000507857,-0.010968484425352162,411,1
-3492.9999999862657,-0.009498338726363588,412,1
-3491.9999999718693,0.058939842764876176,413,1
-3491.0000000143355,-0.00965567022933498,414,1
-3489.9999999971774,-0.009689487573339997,415,1
-3488.9999999855936,-0.009389209359480231,416,1
-3487.9999999805154,0.034421927636156584,417,1
-3486.9999999799493,0.01541611909246623,418,1
-3486.00000000965,0.020784923351363126,419,1
-3485.000000054379,-0.0110295121944147,420,1
-3484.0000002289908,0.008458300827242459,421,1
-3482.999999986886,-0.009678756252562913,422,1
-3482.000000007587,-0.009306566834360921,423,1
-3481.0000003110517,-0.007904576228307335,424,1
-3480.000000000064,-0.00993564372997294,425,1
-3478.999999974416,-0.007296442997980187,426,1
-3478.000000012521,-0.00878529392131644,427,1
-3476.999999998794,-0.008542145005435937,428,1
-3476.0000000408118,-0.006335607695128424,429,1
-3475.0000000161963,-0.008935231187984961,430,1
-3474.0000000162727,-0.00871868690688853,431,1
-3472.9999999901374,-0.009455227739747501,432,1
-3471.999999991276,-0.008598207514642676,433,1
-3471.0000000052314,-0.0075855459879308725,434,1
-3470.0000000098094,-0.008768277950115826,435,1
-3468.99999999739,-0.008908530995249233,436,1
-3467.9999999972615,-0.00920568941190128,437,1
-3466.9999999859706,-0.008698075497119666,438,1
-3465.9999999926827,-0.009318503261678285,439,1
-3465.0000000771397,-0.0011271698611923133,440,1
-3464.0000000121945,-0.00660471789290743,441,1
-3463.000000002678,-0.008963347757347254,442,1
-3461.9999999943984,-0.009521010309800956,443,1
-3460.9999999995066,-0.008966297476506263,444,1
-3459.999999989215,-0.009403013718664751,445,1
-3459.000000012309,-0.0074046555222865166,446,1
-3458.0000001273806,-0.0013101758306389717,447,1
-3456.9999999907577,-0.009629284570856432,448,1
-3455.999999995926,-0.00990509881839129,449,1
-3454.999999987963,-0.009872968832040085,450,1
-3453.9999999954266,-0.009402358717073352,451,1
-3452.999999987331,-0.008722872643788867,452,1
-3451.9999999936304,-0.009560631663149686,453,1
-3450.9999999922393,-0.009688038918150378,454,1
-3449.999999994717,-0.009441567897513919,455,1
-3449.000000001122,-0.008669696317151617,456,1
-3447.9999999898782,-0.00983987672233441,457,1
-3446.999999987855,-0.009048754634114633,458,1
-3446.0000000758364,-0.0048459554671620025,459,1
-3444.999999989025,-0.009799655720465457,460,1
-3443.99999997338,-0.007096043286805823,461,1
-3442.999999991752,-0.00919360977720945,462,1
-3441.9999999974552,-0.009511669889698537,463,1
-3440.9999999930474,-0.009290142355993753,464,1
-3440.0000000992404,-0.009512244547633912,465,1
-3438.999999987194,-0.009764052518507208,466,1
-3437.999999993438,-0.009672092183466758,467,1
-3437.0000000106133,-0.008642326124335253,468,1
-3436.000000001241,-0.009538523961709603,469,1
-3434.999999994684,-0.009173764047656198,470,1
-3434.0000000052532,-0.008167059211863028,471,1
-3433.000000053878,-0.011413966731394606,472,1
-3432.0000000024643,-0.00915057979243467,473,1
-3430.999999991534,-0.009580220548208469,474,1
-3429.999999998128,-0.008838363060614366,475,1
-3428.9999999878846,-0.009518468752603766,476,1
-3427.9999999919423,-0.010077427155382263,477,1
-3426.9999999949196,-0.008995598133540724,478,1
-3426.000000007457,-0.006651139718843206,479,1
-3425.0000000124833,-0.006742339662996046,480,1
-3423.999999999023,0.028646190896097372,481,1
-3422.999999998772,-0.009443303269529853,482,1
-3421.9999999903334,-0.009434251825768321,483,1
-3420.9999999944607,-0.0090621304218832,484,1
-3419.9999999898723,-0.009782473020453538,485,1
-3418.9999999871125,-0.00927019466925674,486,1
-3418.0000000030464,-0.008565648694062601,487,1
-3417.000000009769,-0.0076691980463332666,488,1
-3416.0000000317063,-0.006880431579578915,489,1
-3414.9999999956303,-0.009401203024257199,490,1
-3413.999999993971,-0.00964603021805495,491,1
-3413.000000007046,-0.009111377051562534,492,1
-3412.000000040337,-0.0028400121419814694,493,1
-3410.999999988408,-0.009543311581391385,494,1
-3410.0000000075943,-0.008350799457561257,495,1
-3408.999999987498,-0.00845573662185702,496,1
-3408.0000000070877,-0.009904143005163003,497,1
-3407.0000000037126,-0.008890247769314269,498,1
-3405.9999999933702,-0.009679197200430825,499,1
-3404.9999999829415,-0.009261537849008527,500,1
-3403.999999983596,-0.009557162569229382,501,1
-3402.999999987727,-0.00943484696964365,502,1
-3401.9999999933584,-0.009158707099774855,503,1
-3401.000000043908,-0.009380519607160217,504,1
-3399.99999998893,-0.008833795420351582,505,1
-3398.9999999895067,-0.009730495045875335,506,1
-3397.999999964406,0.056873670305180146,507,1
-3396.999999967623,-0.004254091495574997,508,1
-3395.999999990529,-0.008243281690952722,509,1
-3395.000000019137,-0.0077144968440678915,510,1
-3394.000000016067,0.020213771711331246,511,1
-3392.9999999986467,-0.009181856488068593,512,1
-3392.0000000033897,-0.007746929747326935,513,1
-3391.000000015436,-0.010391748937813892,514,1
-3390.0000000178125,-0.006493604137400693,515,1
-3388.9999999937945,-0.009916134028985285,516,1
-3387.999999990404,-0.009672012532767359,517,1
-3386.9999999999536,-0.00928132209971061,518,1
-3385.9999999978204,0.02263053633678144,519,1
-3384.9999999901675,-0.010009588009595652,520,1
-3383.9999999886927,-0.009750850897133742,521,1
-3383.000000001349,-0.008117427403358662,522,1
-3381.999999986211,-0.009067136867336446,523,1
-3381.000000002207,-0.006286732091967457,524,1
-3380.0000000000027,-0.009219497398946608,525,1
-3378.999999988164,-0.009603996926798026,526,1
-3377.9999999938996,-0.0067417905229867235,527,1
-3376.999999997497,-0.008610083566755557,528,1
-3376.0000000160962,-0.00881264252289331,529,1
-3374.9999999862857,-0.009576403573652203,530,1
-3373.9999999891143,0.16443676756294903,531,1
-3373.0000000197156,-0.0047484765089555,532,1
-3371.999999989255,-0.009208157470549422,533,1
-3370.999999990152,0.04050161424379566,534,1
-3369.9999999997026,-0.00864489206900861,535,1
-3369.000000064151,-0.00951089180499055,536,1
-3368.0000000073314,-0.00927447246737588,537,1
-3367.000000039984,-0.006778862655297189,538,1
-3366.000000010209,-0.009769847336975725,539,1
-3365.000000030048,-0.004979345970685063,540,1
-3363.999999987848,-0.00969231854237389,541,1
-3362.9999999770484,0.026254543623194456,542,1
-3361.9999999888523,-0.00893554252101676,543,1
-3361.0000000589393,0.020571147282273855,544,1
-3359.9999999929496,-0.009173868694429866,545,1
-3358.999999977489,0.05889562764511992,546,1
-3357.9999999879155,-0.009752231527300195,547,1
-3356.9999999860947,-0.009562258732367115,548,1
-3355.999999994155,-0.009837063129008722,549,1
-3355.0000000023574,-0.008913668496946558,550,1
-3353.9999999863285,-0.009220681942765162,551,1
-3353.0000000081955,-0.007003006428013774,552,1
-3351.9999999932274,-0.009765958779867334,553,1
-3350.9999999737774,0.06814765265181431,554,1
-3350.0000000089103,-0.006582558889143116,555,1
-3348.999999993953,0.02569929670460946,556,1
-3347.9999999876622,-0.0097233813141985,557,1
-3346.999999987794,-0.0099648536636352,558,1
-3345.9999999895194,-0.009737676241217989,559,1
-3344.9999999968863,-0.00879058023014966,560,1
-3344.0000000012938,-0.010013211340034524,561,1
-3343.0000000107757,-0.008251666797635485,562,1
-3341.999999986403,-0.008756759837795742,563,1
-3340.999999986994,-0.008845387487964415,564,1
-3339.9999999864667,-0.009095810440441889,565,1
-3338.999999997265,0.013762488486762176,566,1
-3338.0000000515656,-0.006826270096518579,567,1
-3337.000000005476,-0.009530499054252566,568,1
-3336.0000000038513,-0.008210348970487518,569,1
-3335.0000000105842,-0.010068461475940399,570,1
-3333.999999989379,-0.009640567841850422,571,1
-3333.0000000213263,-0.0060213380499813665,572,1
-3331.9999999878223,-0.009404390960203445,573,1
-3331.0000000592354,-0.008933076813752994,574,1
-3329.999999986533,-0.0068760474823759245,575,1
-3328.9999999875936,-0.007678564747678229,576,1
-3328.000000016729,-0.007861985106894238,577,1
-3326.999999992845,0.018834241065167682,578,1
-3325.9999999936585,0.03575145873477048,579,1
-3324.999999989569,-0.009614083646040321,580,1
-3323.9999999905785,-0.006580418805527612,581,1
-3322.9999999951215,-0.009312431924251257,582,1
-3321.999999981994,0.013865686536511063,583,1
-3320.999999993034,-0.009846361363404157,584,1
-3319.999999994664,-0.009444809582871838,585,1
-3319.0000000013806,-0.008180193913202833,586,1
-3317.999999989452,-0.00979248269234288,587,1
-3316.999999988211,-0.009439604634333038,588,1
-3316.0000001752087,0.0030024788587217008,589,1
-3314.9999999963825,-0.00891951536548152,590,1
-3313.9999999927363,-0.009452354798354413,591,1
-3313.0000000216833,-0.007838088023640924,592,1
-3312.0000000171303,-0.008995802809600467,593,1
