tsne1,tsne2,customer_id,cluster
39.26921,-27.027092,314,4
-38.720905,-50.39651,315,0
-2.0711281,-101.00203,316,0
-2.8495176,103.5851,317,1
7.46421,-30.12586,318,4
-45.222992,58.350647,319,1
-75.3287,26.396957,320,2
-96.04065,-17.3283,321,2
-65.02789,38.06804,322,2
77.39783,5.0948486,323,3
-66.19243,-3.924499,324,2
-12.011145,54.81686,325,1
64.4504,30.437418,326,3
54.842396,-13.00412,327,3
-71.26541,-42.211178,328,2
-70.54695,1.911758,329,2
79.499176,17.818542,330,3
3.7929919,61.104435,331,1
-17.829657,32.160267,332,1
-35.937725,-74.28485,333,0
-22.755672,39.76556,334,1
0.47940373,57.715584,335,1
102.8061,19.983494,336,3
1.7164844,-96.892395,337,0
-84.765686,-35.419468,338,2
33.651237,47.37437,339,1
-1.620416,0.14737561,340,4
93.69018,-5.3109956,341,3
14.507288,-64.47971,342,0
77.72569,36.914562,343,3
-15.264259,-13.579664,344,4
-2.247126,70.85483,345,1
29.885359,87.965965,346,1
-30.214619,-47.32291,347,0
-14.435152,-0.059414435,348,4
36.193993,5.155481,349,4
-53.97114,6.9221497,350,2
-44.688457,60.54557,351,1
33.203037,-34.594097,352,4
54.761276,-32.71419,353,4
44.474064,39.944756,354,3
-27.074871,-71.62256,355,0
-6.0317936,45.955627,356,1
-59.89274,47.781773,357,2
-21.396845,57.3989,358,1
-4.657552,0.6149769,359,4
-49.781387,-68.57627,360,0
94.159676,17.033842,361,3
0.20545429,11.012477,362,4
-64.75077,23.635489,363,2
33.117302,33.49275,364,3
-2.4563932,-97.063995,365,0
-45.28122,-58.564754,366,0
1.6834701,-89.83325,367,0
35.629032,-16.967499,368,4
3.8938217,-31.905558,369,4
-27.397552,-5.9796867,370,2
33.03004,-12.610121,371,4
-58.840595,13.487673,372,2
-6.17429,9.100631,373,4
3.288725,-83.53937,374,0
-42.58612,51.153954,375,1
-35.022808,-5.992143,376,2
-17.742815,39.93056,377,1
102.2374,2.692224,378,3
-30.744785,59.28723,379,1
44.78672,39.965607,380,3
-0.5582307,-62.74937,381,0
0.24044074,-59.024567,382,0
-58.963005,8.115392,383,2
-19.581812,40.99887,384,1
-1.0142889,-34.258495,385,4
-63.326042,47.711853,386,2
-1.7366769,-101.04437,387,0
-92.88112,-23.421959,388,2
-34.043186,-11.044311,389,2
10.247147,42.489716,390,1
21.702396,-32.266617,391,4
19.363567,62.384045,392,1
21.503916,63.881733,393,1
-43.827057,47.309696,394,1
-9.838993,55.155933,395,1
-30.411701,-68.20563,396,0
13.798113,17.506002,397,4
-53.356064,28.316917,398,2
13.4592705,-91.20875,399,0
9.590924,-30.939575,400,4
-30.824629,-9.259419,401,2
-78.17911,10.193001,402,2
27.739473,-14.390114,403,4
-6.685294,63.215843,404,1
37.56481,57.08886,405,1
-45.960743,-58.882175,406,0
-74.01885,27.57128,407,2
98.658646,18.379646,408,3
16.785961,97.343094,409,1
61.35777,-28.0606,410,3
7.328266,12.289773,411,4
22.976788,-85.421036,412,0
-29.319372,-5.3243346,413,2
-22.196962,-19.464264,414,4
-0.36482802,66.62336,415,1
-18.16966,68.2515,416,1
81.774025,22.170624,417,3
-52.413307,51.467884,418,2
-51.21887,33.049732,419,2
59.2358,6.594125,420,3
-3.1210914,103.96823,421,1
-49.040398,-66.18322,422,0
19.527445,-78.47599,423,0
-11.426869,102.69182,424,1
24.813536,-9.117749,425,4
0.57663596,14.590683,426,4
-62.159924,37.06851,427,2
4.5831814,-32.07496,428,4
1.1500518,-6.457682,429,4
-19.433712,33.12879,430,1
20.10439,-26.54273,431,4
-76.67315,20.337427,432,2
-36.12646,-5.027212,433,2
22.262905,-65.00554,434,0
17.06946,-57.842735,435,0
59.405872,-8.392561,436,3
