tsne1,tsne2,customer_id,cluster
-38.037624,49.520054,0,2
-37.99116,49.5485,1,2
-37.934677,49.584892,2,2
-37.871094,49.627644,3,2
-37.797573,49.68464,4,2
-37.70349,49.733257,5,2
-37.610054,49.79421,6,2
-37.501083,49.859917,7,2
-37.386555,49.92976,8,2
-37.264626,49.9992,9,2
-37.128128,50.079487,10,2
-36.983253,50.15571,11,2
-36.833076,50.24496,12,2
-36.678017,50.332687,13,2
-36.511127,50.425034,14,2
-36.34026,50.515785,15,2
-36.159687,50.612514,16,2
-35.98048,50.703964,17,2
-35.781197,50.806305,18,2
-35.5836,50.904755,19,2
-35.379646,50.99714,20,2
-35.171753,51.09737,21,2
-34.96174,51.189217,22,2
-34.7576,51.28051,23,2
-34.545753,51.371204,24,2
-34.33692,51.455265,25,2
-34.126854,51.545063,26,2
-33.914326,51.621704,27,2
-33.69361,51.692974,28,2
-33.477158,51.76245,29,2
-33.258675,51.825882,30,2
-33.03272,51.882893,31,2
-32.813194,51.93829,32,2
-32.589706,51.987587,33,2
-32.37249,52.02849,34,2
-32.1388,52.0662,35,2
-31.90998,52.098423,36,2
-31.686146,52.126217,37,2
-31.454803,52.147026,38,2
-31.226868,52.16176,39,2
-30.991386,52.171333,40,2
-30.76732,52.176483,41,2
-30.53438,52.175358,42,2
-30.301199,52.166817,43,2
-30.069021,52.153484,44,2
-29.834797,52.133186,45,2
-29.605898,52.107445,46,2
-29.37738,52.075996,47,2
-29.153822,52.042202,48,2
-28.918068,51.99895,49,2
-28.687035,51.9526,50,2
-28.45649,51.89939,51,2
-28.238468,51.842213,52,2
-28.013199,51.779446,53,2
-27.790327,51.7109,54,2
-27.566141,51.636776,55,2
-27.342798,51.55875,56,2
-27.120718,51.475765,57,2
-26.899002,51.38601,58,2
-26.681374,51.293648,59,2
-26.469353,51.19554,60,2
-26.257586,51.093227,61,2
-26.04399,50.988045,62,2
-25.837343,50.871387,63,2
-25.638647,50.76265,64,2
-25.43546,50.643795,65,2
-25.237566,50.521343,66,2
-25.034294,50.393574,67,2
-24.836693,50.26393,68,2
-24.644175,50.13206,69,2
-24.451124,50.00093,70,2
-24.26243,49.861767,71,2
-24.07383,49.717773,72,2
-23.888147,49.574223,73,2
-23.708702,49.432064,74,2
-23.528555,49.28203,75,2
-23.347305,49.128735,76,2
-23.17148,48.9784,77,2
-22.999847,48.828453,78,2
-22.816883,48.6665,79,2
-22.642693,48.507698,80,2
-22.469677,48.343136,81,2
-22.300545,48.182262,82,2
-22.125227,48.01794,83,2
-21.961382,47.85508,84,2
-21.791283,47.688923,85,2
-21.627892,47.52614,86,2
-21.461662,47.36052,87,2
-21.294512,47.19256,88,2
-21.128756,47.02285,89,2
-20.963467,46.85285,90,2
-20.801323,46.686928,91,2
-20.639952,46.520676,92,2
-20.475834,46.351265,93,2
-20.312439,46.18267,94,2
-20.147139,46.01203,95,2
-19.983671,45.844448,96,2
-19.822588,45.681534,97,2
-19.653475,45.50873,98,2
-19.491,45.3459,99,2
-19.321764,45.17717,100,2
-19.158384,45.016483,101,2
-18.991985,44.851963,102,2
-18.823729,44.692776,103,2
-18.656185,44.5331,104,2
-18.478428,44.37509,105,2
-18.312433,44.22075,106,2
-18.140776,44.066296,107,2
-17.96866,43.908527,108,2
-17.787724,43.759205,109,2
-17.612453,43.611088,110,2
-17.43197,43.462345,111,2
-17.25351,43.32085,112,2
-17.069262,43.180862,113,2
-16.88356,43.03699,114,2
-16.695765,42.902504,115,2
-16.510283,42.76546,116,2
-16.314112,42.635586,117,2
-16.123365,42.509964,118,2
-15.922433,42.383797,119,2
-15.732773,42.265404,120,2
-15.539964,42.1542,121,2
-15.340339,42.033188,122,2
-15.135112,41.92618,123,2
-14.929332,41.819244,124,2
-14.720959,41.71851,125,2
-14.513427,41.622486,126,2
-14.296492,41.531,127,2
-14.07976,41.44266,128,2
-13.860093,41.359123,129,2
-13.639625,41.279537,130,2
-13.427418,41.209576,131,2
-13.203474,41.138477,132,2
-12.977159,41.072342,133,2
-12.754876,41.012638,134,2
-12.525959,40.956264,135,2
-12.293934,40.90469,136,2
-12.062039,40.856068,137,2
-11.833395,40.814793,138,2
-11.601703,40.77626,139,2
-11.367522,40.74306,140,2
-11.135677,40.713654,141,2
-10.900739,40.689194,142,2
-10.662863,40.668022,143,2
-10.426785,40.65167,144,2
-10.197817,40.6399,145,2
-9.962776,40.632298,146,2
-9.728351,40.62851,147,2
-9.492116,40.627636,148,2
-9.2534685,40.63151,149,2
-9.017956,40.638954,150,2
-8.779169,40.650185,151,2
-8.54874,40.66428,152,2
-8.306774,40.683147,153,2
-8.074602,40.704933,154,2
-7.835028,40.728886,155,2
-7.5981054,40.75743,156,2
-7.360314,40.788822,157,2
-7.1229267,40.82361,158,2
-6.895084,40.85867,159,2
-6.65697,40.899513,160,2
-6.4247346,40.942596,161,2
-6.1869826,40.98901,162,2
-5.953846,41.036808,163,2
-5.7174935,41.08988,164,2
-5.482571,41.142715,165,2
-5.253995,41.200226,166,2
-5.022035,41.258358,167,2
-4.7890882,41.31816,168,2
-4.5613375,41.379704,169,2
-4.326143,41.444588,170,2
-4.092355,41.51291,171,2
-3.8585522,41.582745,172,2
-3.635237,41.651653,173,2
-3.4052536,41.722717,174,2
-3.1786876,41.796406,175,2
-2.9506648,41.87168,176,0
-2.7193964,41.946632,177,0
-2.490939,42.027027,178,0
-2.2640412,42.103485,179,0
-2.0349977,42.18473,180,0
-1.8072407,42.264248,181,0
-1.5757377,42.347374,182,0
-1.3460827,42.429756,183,0
-1.1222987,42.51184,184,0
-0.8941943,42.5967,185,0
-0.6655933,42.68043,186,0
-0.44163042,42.763325,187,0
-0.21388361,42.84768,188,0
0.015673133,42.93275,189,0
0.23953575,43.01595,190,0
0.46805444,43.099354,191,0
0.69400346,43.18269,192,0
0.9240018,43.26744,193,0
1.1520452,43.350113,194,0
1.3742294,43.432076,195,0
1.6067444,43.5144,196,0
1.8325286,43.594177,197,0
2.0576382,43.67009,198,0
2.2875488,43.7478,199,0
2.5172575,43.824562,200,0
2.7480075,43.90027,201,0
2.9802277,43.97409,202,0
3.2108934,44.045666,203,0
3.4430926,44.116512,204,0
3.6722689,44.183422,205,0
3.9034512,44.25022,206,0
4.139217,44.316162,207,0
4.372965,44.377422,208,0
4.6052566,44.43915,209,0
4.844658,44.497246,210,0
5.0778365,44.55238,211,0
5.307754,44.605694,212,0
5.5471754,44.6582,213,0
5.783437,44.70944,214,0
6.025665,44.75517,215,0
6.263541,44.79936,216,0
6.500896,44.8406,217,0
6.742653,44.88054,218,0
6.977194,44.91607,219,0
7.2184157,44.950737,220,0
7.4631233,44.9824,221,0
7.7037497,45.01196,222,0
7.9466867,45.038307,223,0
8.187315,45.060814,224,0
8.43404,45.083065,225,0
8.671507,45.101032,226,0
8.919194,45.116642,227,0
9.166675,45.130325,228,0
9.408576,45.13974,229,0
9.657476,45.14801,230,0
9.896722,45.152767,231,0
10.145802,45.15528,232,0
10.388012,45.155178,233,0
10.636312,45.151356,234,0
10.885392,45.146313,235,0
11.128298,45.137917,236,0
11.379209,45.126575,237,0
11.624836,45.113243,238,0
11.867965,45.096954,239,0
12.1188345,45.07783,240,0
12.364358,45.05639,241,0
12.615595,45.031906,242,0
12.857984,45.006145,243,0
13.105591,44.977203,244,0
13.355158,44.946323,245,0
13.598618,44.912342,246,0
13.850815,44.877007,247,0
14.099509,44.83907,248,0
